Application Time,Eye State left,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Eye State right,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error
9.39,Opened,2.619047,,Opened,2.655663,
9.4044,Opened,2.591486,,Opened,2.621803,
9.4186,Opened,2.620035,,Opened,2.658154,
9.4333,Opened,2.616393,,Opened,2.667152,
9.4477,Opened,2.621738,,Opened,2.651333,
9.4622,Opened,2.621114,,Opened,2.647658,
9.4761,Opened,2.614539,,Opened,2.641896,
9.4903,Opened,2.62146,,Opened,2.647106,
9.5044,Opened,2.640492,,Opened,2.658227,
9.519,Opened,2.637174,,Opened,2.660179,
9.5332,Opened,2.631092,,Opened,2.64783,
9.5475,Opened,2.642199,,Opened,2.67229,
9.5618,Opened,2.640257,,Opened,2.66148,
9.5759,Opened,2.656237,,Opened,2.695839,
9.5899,Opened,2.623944,,Opened,2.673967,
9.6045,Opened,2.630773,,Opened,2.655016,
9.6184,Opened,2.621168,,Opened,2.648804,
9.6329,Opened,2.628401,,Opened,2.675133,
9.647,Opened,2.648526,,Opened,2.678344,
9.6616,Opened,2.64408,,Opened,2.671377,
9.6757,Opened,2.635122,,Opened,2.669524,
9.6901,Opened,2.649011,,Opened,2.679571,
9.7046,Opened,2.634662,,Opened,2.680866,
9.7187,Opened,2.654908,,Opened,2.695297,
9.7329,Opened,2.632157,,Opened,2.667484,
9.7469,Opened,2.636619,,Opened,2.673872,
9.7615,Opened,2.635819,,Opened,2.678413,
9.7753,Opened,2.612993,,Opened,2.627095,
9.7894,Opened,2.623337,,Opened,2.659646,
9.8038,Opened,2.61571,,Opened,2.640604,
9.8184,Opened,2.633399,,Opened,2.661069,
9.8329,Opened,2.624985,,Opened,2.664506,
9.8469,Opened,2.610066,,Opened,2.63324,
9.861,Opened,2.603308,,Opened,2.62694,
9.8751,Opened,2.595028,,Opened,2.630027,
9.8895,Opened,2.596439,,Opened,2.631247,
9.904,Opened,2.599196,,Opened,2.642357,
9.9181,Opened,2.603793,,Opened,2.631435,
9.9326,Opened,2.595987,,Opened,2.64068,
9.9471,Opened,2.556688,,Opened,2.591414,
9.9612,Opened,2.569208,,Opened,2.590072,
9.9756,Opened,2.58216,,Opened,2.630244,
9.9896,Opened,2.579273,,Opened,2.615146,
10.0039,Opened,2.542256,,Opened,2.57389,
10.0182,Opened,2.56537,,Opened,2.587453,
10.0325,Opened,2.549633,,Opened,2.568986,
10.0468,Opened,2.539887,,Opened,2.590524,
10.0611,Opened,2.544053,,Opened,2.560268,
10.0754,Opened,2.532855,,Opened,2.563448,
