Application Time,Eye State left,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Eye State right,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error
13.32,Opened,2.719835,,Opened,2.749216,
13.3343,Opened,2.70798,,Opened,2.742105,
13.3489,Opened,2.731424,,Opened,2.766672,
13.3632,Opened,2.73537,,Opened,2.757271,
13.3775,Opened,2.714032,,Opened,2.746415,
13.3918,Opened,2.714073,,Opened,2.739897,
13.4058,Opened,2.722656,,Opened,2.734886,
13.4204,Opened,2.7272,,Opened,2.757574,
13.4346,Opened,2.73389,,Opened,2.777481,
13.4486,Opened,2.731748,,Opened,2.74844,
13.4631,Opened,2.71487,,Opened,2.755562,
13.4775,Opened,2.725998,,Opened,2.765708,
13.4922,Opened,2.71369,,Opened,2.739067,
13.5065,Opened,2.698583,,Opened,2.733414,
13.5207,Opened,2.732551,,Opened,2.763991,
13.5349,Opened,2.733348,,Opened,2.760445,
13.5491,Opened,2.710888,,Opened,2.743285,
13.5635,Opened,2.706653,,Opened,2.731585,
13.5775,Opened,2.728144,,Opened,2.762916,
13.5916,Opened,2.712505,,Opened,2.736254,
13.6061,Opened,2.709772,,Opened,2.71317,
13.6203,Opened,2.719948,,Opened,2.758849,
13.6347,Opened,2.716692,,Opened,2.738693,
13.6492,Opened,2.698968,,Opened,2.73065,
13.6638,Opened,2.715381,,Opened,2.729558,
13.6781,Opened,2.697243,,Opened,2.722891,
13.6921,Opened,2.663116,,Opened,2.700033,
13.7063,Opened,2.683218,,Opened,2.735423,
13.7207,Opened,2.714217,,Opened,2.731529,
13.7352,Opened,2.694638,,Opened,2.703881,
13.7495,Opened,2.686811,,Opened,2.712045,
13.7637,Opened,2.679544,,Opened,2.696905,
13.7778,Opened,2.655856,,Opened,2.692202,
13.7922,Opened,2.66052,,Opened,2.683861,
13.8063,Opened,2.66706,,Opened,2.704533,
13.8209,Opened,2.652295,,Opened,2.677663,
13.8347,Opened,2.643544,,Opened,2.663885,
13.8491,Opened,2.664552,,Opened,2.702523,
13.8635,Opened,2.650367,,Opened,2.682582,
13.8777,Opened,2.653939,,Opened,2.679089,
13.8917,Opened,2.638495,,Opened,2.657513,
13.9057,Opened,2.639821,,Opened,2.670842,
13.9202,Opened,2.61617,,Opened,2.656678,
13.9347,Opened,2.617476,,Opened,2.651318,
13.9493,Opened,2.604497,,Opened,2.62909,
13.9638,Opened,2.615807,,Opened,2.641747,
13.9781,Opened,2.616491,,Opened,2.64134,
13.9925,Opened,2.588715,,Opened,2.626345,
14.0067,Opened,2.586916,,Opened,2.619316,
14.0211,Opened,2.609612,,Opened,2.647536,
14.0357,Opened,2.582364,,Opened,2.601251,
14.0498,Opened,2.578004,,Opened,2.610687,
14.064,Opened,2.575311,,Opened,2.618751,
14.0782,Opened,2.573507,,Opened,2.58938,
14.0924,Opened,2.577605,,Opened,2.601111,
14.1065,Opened,2.57655,,Opened,2.59264,
14.1209,Opened,2.537115,,Opened,2.552593,
14.1355,Opened,2.54842,,Opened,2.58824,
14.1501,Opened,2.555249,,Opened,2.584235,
14.1641,Opened,2.557833,,Opened,2.586541,
14.1786,Opened,2.555239,,Opened,2.56036,
14.1928,Opened,2.528256,,Opened,2.567066,
14.2069,Opened,2.515308,,Opened,2.521524,
14.2213,Opened,2.523831,,Opened,2.561269,
14.2358,Opened,2.522929,,Opened,2.560565,
14.25,Opened,2.517088,,Opened,2.571502,
14.2642,Opened,2.521841,,Opened,2.535726,
14.2782,Opened,2.520477,,Opened,2.545805,
14.2927,Opened,2.514577,,Opened,2.546439,
14.3065,Opened,2.518791,,Opened,2.530081,
14.3207,Opened,2.5265,,Opened,2.570784,
14.335,Opened,2.544846,,Opened,2.589267,
14.3493,Opened,2.506087,,Opened,2.529597,
14.3636,Opened,2.506565,,Opened,2.545242,
14.378,Opened,2.479534,,Opened,2.519639,
14.3921,Opened,2.530383,,Opened,2.544971,
14.4062,Opened,2.508238,,Opened,2.563318,
14.4207,Opened,2.525517,,Opened,2.551358,
14.435,Opened,2.499794,,Opened,2.543643,
14.4493,Opened,2.51632,,Opened,2.561078,
14.4633,Opened,2.492165,,Opened,2.52701,
14.4773,Opened,2.512877,,Opened,2.56601,
14.4916,Opened,2.507127,,Opened,2.535881,
14.5062,Opened,2.520584,,Opened,2.542275,
14.5206,Opened,2.528917,,Opened,2.555207,
14.5348,Opened,2.497932,,Opened,2.532597,
14.549,Opened,2.496615,,Opened,2.514031,
14.5634,Opened,2.510911,,Opened,2.548343,
14.5776,Opened,2.515891,,Opened,2.553938,
14.5915,Opened,2.508595,,Opened,2.540779,
14.606,Opened,2.520674,,Opened,2.545954,
14.6203,Opened,2.520576,,Opened,2.531781,
14.6345,Opened,2.523035,,Opened,2.559055,
14.6492,Opened,2.521273,,Opened,2.549232,
14.6635,Opened,2.528393,,Opened,2.557086,
14.6774,Opened,2.55591,,Opened,2.578131,
14.6921,Opened,2.531103,,Opened,2.561307,
14.7066,Opened,2.563532,,Opened,2.585186,
14.721,Opened,2.539037,,Opened,2.588504,
14.7352,Opened,2.564592,,Opened,2.583536,
14.7495,Opened,2.557406,,Opened,2.589477,
14.7635,Opened,2.546419,,Opened,2.592252,
14.7776,Opened,2.581917,,Opened,2.597212,
14.792,Opened,2.567939,,Opened,2.607769,
14.8068,Opened,2.573298,,Opened,2.604665,
14.8206,Opened,2.603157,,Opened,2.63717,
14.8351,Opened,2.594219,,Opened,2.626657,
14.8499,Opened,2.600394,,Opened,2.623399,
14.8642,Opened,2.617258,,Opened,2.648017,
14.8787,Opened,2.609355,,Opened,2.650828,
14.8929,Opened,2.599944,,Opened,2.61437,
14.9071,Opened,2.626279,,Opened,2.673172,
14.9214,Opened,2.638466,,Opened,2.663086,
14.9355,Opened,2.646704,,Opened,2.683425,
14.9499,Opened,2.632562,,Opened,2.657122,
14.9643,Opened,2.635939,,Opened,2.652846,
14.9787,Opened,2.647603,,Opened,2.677835,
14.993,Opened,2.647983,,Opened,2.668328,
15.0075,Opened,2.676729,,Opened,2.682986,
15.0219,Opened,2.676692,,Opened,2.694264,
15.0365,Opened,2.67541,,Opened,2.696905,
15.0514,Opened,2.66123,,Opened,2.685162,
15.0654,Opened,2.684924,,Opened,2.723102,
15.0795,Opened,2.694638,,Opened,2.716511,
15.0934,Opened,2.729862,,Opened,2.754951,
15.1076,Opened,2.694732,,Opened,2.729467,
15.1221,Opened,2.684248,,Opened,2.731445,
15.1367,Opened,2.703967,,Opened,2.732352,
15.1512,Opened,2.731232,,Opened,2.773199,
15.1653,Opened,2.750171,,Opened,2.770301,
15.1797,Opened,2.730989,,Opened,2.759982,
15.1942,Opened,2.728361,,Opened,2.76141,
15.2085,Opened,2.770917,,Opened,2.798202,
15.223,Opened,2.736212,,Opened,2.768289,
15.2372,Opened,2.743661,,Opened,2.772505,
15.2514,Opened,2.745239,,Opened,2.784872,
15.266,Opened,2.779263,,Opened,2.803682,
15.2805,Opened,2.765692,,Opened,2.798486,
15.2952,Opened,2.773341,,Opened,2.804667,
15.3096,Opened,2.759623,,Opened,2.779501,
15.3238,Opened,2.783715,,Opened,2.82508,
15.3383,Opened,2.795714,,Opened,2.818552,
15.3525,Opened,2.791412,,Opened,2.822778,
15.3664,Opened,2.788728,,Opened,2.814589,
15.3802,Opened,2.750415,,Opened,2.78164,
15.3941,Opened,2.80171,,Opened,2.819425,
15.4086,Opened,2.794414,,Opened,2.836166,
15.4229,Opened,2.825254,,Opened,2.887523,
15.4371,Opened,2.802139,,Opened,2.842896,
15.4513,Opened,2.811306,,Opened,2.826164,
15.4657,Opened,2.793481,,Opened,2.827858,
15.4802,Opened,2.791672,,Opened,2.812476,
15.4947,Opened,2.781727,,Opened,2.802085,
15.5087,Opened,2.787891,,Opened,2.818015,
15.5231,Opened,2.799563,,Opened,2.828431,
15.5377,Opened,2.792498,,Opened,2.820543,
15.5518,Opened,2.78976,,Opened,2.826359,
15.5662,Opened,2.827947,,Opened,2.860347,
15.5804,Opened,2.787608,,Opened,2.797231,
15.5947,Opened,2.78937,,Opened,2.83334,
15.6083,Opened,2.803482,,Opened,2.8404,
15.6224,Opened,2.774132,,Opened,2.795185,
15.6368,Opened,2.780242,,Opened,2.787024,
15.6512,Opened,2.778724,,Opened,2.820363,
15.6655,Opened,2.798731,,Opened,2.826059,
15.68,Opened,2.79796,,Opened,2.829137,
15.6943,Opened,2.776093,,Opened,2.794186,
15.7086,Opened,2.767744,,Opened,2.807804,
15.7232,Opened,2.765381,,Opened,2.794118,
15.7374,Opened,2.750049,,Opened,2.786729,
15.7514,Opened,2.735265,,Opened,2.776387,
15.7654,Opened,2.776991,,Opened,2.811991,
15.7797,Opened,2.747325,,Opened,2.773205,
15.794,Opened,2.739639,,Opened,2.77248,
15.808,Opened,2.730835,,Opened,2.759356,
15.822,Opened,2.750844,,Opened,2.794765,
15.8365,Opened,2.715186,,Opened,2.734252,
15.8508,Opened,2.761189,,Opened,2.795133,
15.8651,Opened,2.737215,,Opened,2.743371,
15.8794,Opened,2.701308,,Opened,2.740953,
15.894,Opened,2.717527,,Opened,2.727172,
15.9085,Opened,2.705684,,Opened,2.750166,
15.9229,Opened,2.70557,,Opened,2.741007,
15.937,Opened,2.709055,,Opened,2.726689,
15.9514,Opened,2.689336,,Opened,2.709927,
15.9657,Opened,2.691887,,Opened,2.722853,
15.9804,Opened,2.671568,,Opened,2.693681,
15.9947,Opened,2.674311,,Opened,2.707398,
16.0092,Opened,2.67311,,Opened,2.715158,
16.0238,Opened,2.666198,,Opened,2.709076,
16.0381,Opened,2.683079,,Opened,2.686419,
16.052,Opened,2.660579,,Opened,2.672422,
16.0664,Opened,2.642573,,Opened,2.687488,
16.0809,Opened,2.646834,,Opened,2.679814,
16.0954,Opened,2.629849,,Opened,2.645037,
16.1094,Opened,2.618102,,Opened,2.64211,
16.1233,Opened,2.637112,,Opened,2.657329,
16.1378,Opened,2.629069,,Opened,2.655598,
16.1519,Opened,2.628751,,Opened,2.666345,
16.166,Opened,2.593428,,Opened,2.604877,
16.1804,Opened,2.628042,,Opened,2.654842,
16.1946,Opened,2.621518,,Opened,2.651753,
16.2085,Opened,2.590507,,Opened,2.629391,
16.2232,Opened,2.585232,,Opened,2.603755,
16.2379,Opened,2.584342,,Opened,2.624999,
16.2523,Opened,2.575012,,Opened,2.610953,
16.2667,Opened,2.55514,,Opened,2.581645,
16.281,Opened,2.577906,,Opened,2.636276,
16.2952,Opened,2.555969,,Opened,2.576667,
16.3094,Opened,2.584027,,Opened,2.619078,
16.324,Opened,2.549785,,Opened,2.571371,
16.3379,Opened,2.556314,,Opened,2.587344,
16.3522,Opened,2.55277,,Opened,2.602359,
16.3662,Opened,2.551637,,Opened,2.589077,
16.3809,Opened,2.561607,,Opened,2.59209,
16.3951,Opened,2.53076,,Opened,2.577915,
16.4093,Opened,2.566728,,Opened,2.579708,
16.4234,Opened,2.557786,,Opened,2.579019,
16.4376,Opened,2.557877,,Opened,2.585046,
16.4522,Opened,2.5407,,Opened,2.56124,
16.4667,Opened,2.560321,,Opened,2.597688,
16.4809,Opened,2.520461,,Opened,2.545666,
16.4949,Opened,2.538546,,Opened,2.573679,
16.5092,Opened,2.550462,,Opened,2.590142,
16.5235,Opened,2.534214,,Opened,2.570491,
16.538,Opened,2.535074,,Opened,2.554137,
16.5522,Opened,2.554232,,Opened,2.586418,
16.5661,Opened,2.527056,,Opened,2.552854,
16.5804,Opened,2.547145,,Opened,2.574425,
16.5945,Opened,2.534734,,Opened,2.557375,
16.6083,Opened,2.537086,,Opened,2.574022,
16.6227,Opened,2.531995,,Opened,2.563094,
16.637,Opened,2.548232,,Opened,2.577567,
16.651,Opened,2.56143,,Opened,2.594484,
16.6657,Opened,2.54205,,Opened,2.582219,
16.6806,Opened,2.546947,,Opened,2.592881,
16.695,Opened,2.557314,,Opened,2.594563,
16.7095,Opened,2.573327,,Opened,2.615387,
16.724,Opened,2.590145,,Opened,2.628472,
16.7381,Opened,2.551478,,Opened,2.587073,
16.7525,Opened,2.557504,,Opened,2.624376,
16.7674,Opened,2.568018,,Opened,2.621026,
16.7818,Opened,2.571361,,Opened,2.596264,
16.7963,Opened,2.588895,,Opened,2.614089,
16.8107,Opened,2.596103,Data_LowAccuracy,Opened,2.641746,Data_LowAccuracy
16.8251,Opened,2.58553,,Opened,2.63211,
16.8392,Opened,2.587719,,Opened,2.604918,
16.8535,Opened,2.589096,,Opened,2.632411,
16.8676,Opened,2.595942,,Opened,2.626774,
16.8817,Opened,2.602329,,Opened,2.634331,
16.8961,Opened,2.573595,,Opened,2.615903,
16.9106,Opened,2.61884,,Opened,2.634815,
16.9254,Opened,2.595729,,Opened,2.627492,
16.9395,Opened,2.646745,,Opened,2.66628,
16.9542,Opened,2.625838,,Opened,2.652881,
16.9684,Opened,2.631084,,Opened,2.642152,
16.9827,Opened,2.639153,,Opened,2.688648,
16.997,Opened,2.628559,,Opened,2.661201,
17.0117,Opened,2.64551,,Opened,2.694595,
17.0261,Opened,2.649417,,Opened,2.679685,
17.0401,Opened,2.661081,,Opened,2.690486,
17.0544,Opened,2.657695,,Opened,2.682816,
17.069,Opened,2.676108,,Opened,2.733357,
17.0831,Opened,2.673043,,Opened,2.703547,
17.0974,Opened,2.674374,,Opened,2.698144,
17.1115,Opened,2.674226,,Opened,2.687888,
17.1256,Opened,2.657523,,Opened,2.668597,
