Application Time,Eye State left,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Eye State right,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error
9.663,Opened,2.540421,,Opened,2.570308,
9.6773,Opened,2.530269,,Opened,2.56529,
9.6913,Opened,2.538055,,Opened,2.571143,
9.7057,Opened,2.528729,,Opened,2.549925,
9.7203,Opened,2.503218,,Opened,2.55313,
9.7343,Opened,2.507672,,Opened,2.536229,
9.7484,Opened,2.495576,,Opened,2.538225,
9.7629,Opened,2.51522,,Opened,2.552403,
9.7773,Opened,2.500687,,Opened,2.52403,
9.7915,Opened,2.490502,,Opened,2.522792,
9.8058,Opened,2.482804,,Opened,2.506791,
9.8201,Opened,2.492873,,Opened,2.531733,
9.8344,Opened,2.483432,,Opened,2.52572,
9.8486,Opened,2.470972,,Opened,2.498923,
9.863,Opened,2.473111,,Opened,2.499072,
9.8772,Opened,2.460151,,Opened,2.489484,
9.8914,Opened,2.463157,,Opened,2.483193,
9.9056,Opened,2.462369,,Opened,2.510371,
9.9205,Opened,2.416297,,Opened,2.440836,
9.9344,Opened,2.421556,,Opened,2.461293,
9.9485,Opened,2.467234,,Opened,2.505878,
9.9633,Opened,2.436031,,Opened,2.482231,
9.9777,Opened,2.437174,,Opened,2.466039,
9.992,Opened,2.436382,,Opened,2.475335,
10.0063,Opened,2.409902,,Opened,2.448318,
10.0206,Opened,2.381828,,Opened,2.407543,
10.0351,Opened,2.407612,,Opened,2.450975,
10.0494,Opened,2.407053,,Opened,2.437256,
10.064,Opened,2.384744,,Opened,2.43184,
10.0783,Opened,2.402533,,Opened,2.430322,
10.0925,Opened,2.393271,,Opened,2.420452,
10.1068,Opened,2.390217,,Opened,2.410225,
10.1209,Opened,2.374917,,Opened,2.394177,
10.1352,Opened,2.356532,,Opened,2.390706,
10.1495,Opened,2.382515,,Opened,2.389585,
10.1638,Opened,2.365446,,Opened,2.400343,
10.1782,Opened,2.364239,,Opened,2.377742,
10.1928,Opened,2.379066,,Opened,2.403501,
10.2071,Opened,2.365403,,Opened,2.402439,
10.2213,Opened,2.37356,,Opened,2.393224,
10.236,Opened,2.365122,,Opened,2.388341,
10.2503,Opened,2.359917,,Opened,2.384967,
10.2645,Opened,2.366904,,Opened,2.389437,
10.2791,Opened,2.356102,,Opened,2.390938,
10.2935,Opened,2.368264,,Opened,2.386348,
10.3078,Opened,2.360827,,Opened,2.388897,
10.322,Opened,2.333008,,Opened,2.366319,
10.3364,Opened,2.376349,,Opened,2.422944,
10.3505,Opened,2.362887,,Opened,2.37793,
10.3644,Opened,2.343916,,Opened,2.378028,
10.3788,Opened,2.336913,,Opened,2.371493,
10.3931,Opened,2.35251,,Opened,2.382929,
10.4072,Opened,2.345122,,Opened,2.373784,
10.4213,Opened,2.375047,,Opened,2.396394,
10.4357,Opened,2.350486,,Opened,2.38194,
10.4502,Opened,2.339615,,Opened,2.352406,
10.4644,Opened,2.368703,,Opened,2.387454,
10.4784,Opened,2.364166,,Opened,2.402266,
10.4926,Opened,2.368327,,Opened,2.393891,
10.5072,Opened,2.377955,,Opened,2.419277,
10.5213,Opened,2.396628,,Opened,2.429494,
10.5359,Opened,2.391528,,Opened,2.439738,
10.5503,Opened,2.383149,,Opened,2.419144,
10.5647,Opened,2.394447,,Opened,2.421588,
10.5791,Opened,2.374472,,Opened,2.411592,
10.5935,Opened,2.395472,,Opened,2.417722,
10.6078,Opened,2.386155,,Opened,2.419866,
10.622,Opened,2.392651,,Opened,2.40705,
10.6367,Opened,2.412815,,Opened,2.424095,
10.6512,Opened,2.411729,,Opened,2.446079,
10.6657,Opened,2.430335,,Opened,2.460719,
10.6798,Opened,2.407061,,Opened,2.440347,
10.6938,Opened,2.404303,,Opened,2.43808,
10.7081,Opened,2.431842,,Opened,2.461352,
10.722,Opened,2.427098,,Opened,2.445358,
10.7366,Opened,2.426275,,Opened,2.442411,
10.7511,Opened,2.449907,,Opened,2.476168,
10.7654,Opened,2.440551,,Opened,2.464196,
10.7796,Opened,2.449846,,Opened,2.481417,
10.7943,Opened,2.445746,,Opened,2.47113,
10.8086,Opened,2.492287,,Opened,2.510475,
10.8227,Opened,2.454399,,Opened,2.497355,
10.8372,Opened,2.470161,,Opened,2.494816,
10.8518,Opened,2.48392,,Opened,2.52029,
10.8658,Opened,2.477547,,Opened,2.517439,
10.88,Opened,2.491986,,Opened,2.520748,
10.8942,Opened,2.478494,,Opened,2.504116,
10.908,Opened,2.505371,,Opened,2.533218,
10.9222,Opened,2.494796,,Opened,2.534677,
10.9367,Opened,2.483162,,Opened,2.520149,
10.9514,Opened,2.526011,,Opened,2.554885,
10.9657,Opened,2.539656,,Opened,2.570355,
10.9797,Opened,2.531065,,Opened,2.563833,
10.9939,Opened,2.513213,,Opened,2.525156,
11.0085,Opened,2.532478,,Opened,2.557712,
11.0224,Opened,2.54887,,Opened,2.583424,
11.0368,Opened,2.526788,,Opened,2.560383,
11.0512,Opened,2.545924,,Opened,2.562224,
11.065,Opened,2.540794,,Opened,2.579736,
11.0792,Opened,2.554648,,Opened,2.586724,
11.0932,Opened,2.577439,,Opened,2.610675,
11.1069,Opened,2.55927,,Opened,2.594863,
11.1209,Opened,2.577633,,Opened,2.60015,
11.1348,Opened,2.553291,,Opened,2.588999,
11.1492,Opened,2.574119,,Opened,2.600632,
11.1635,Opened,2.568108,,Opened,2.609299,
11.1777,Opened,2.580329,,Opened,2.601465,
11.1921,Opened,2.598435,,Opened,2.632472,
11.2064,Opened,2.598676,,Opened,2.633969,
11.2207,Opened,2.565613,,Opened,2.608351,
11.2354,Opened,2.573404,,Opened,2.603686,
11.2494,Opened,2.587999,,Opened,2.605056,
11.2637,Opened,2.589615,,Opened,2.628156,
11.2778,Opened,2.587404,,Opened,2.609266,
11.292,Opened,2.593773,,Opened,2.607488,
11.306,Opened,2.597063,,Opened,2.606296,
11.3205,Opened,2.604959,,Opened,2.641525,
11.3347,Opened,2.608834,,Opened,2.648541,
11.3491,Opened,2.59642,,Opened,2.639059,
11.3636,Opened,2.57935,,Opened,2.60805,
11.3782,Opened,2.579549,,Opened,2.596945,
11.3922,Opened,2.579158,,Opened,2.612857,
11.4062,Opened,2.584201,,Opened,2.595718,
11.4203,Opened,2.586032,,Opened,2.618366,
11.4347,Opened,2.574921,,Opened,2.598588,
11.4493,Opened,2.572861,,Opened,2.600728,
11.4635,Opened,2.569159,,Opened,2.614129,
11.4781,Opened,2.582505,,Opened,2.640013,
11.4925,Opened,2.565387,,Opened,2.59365,
11.5067,Opened,2.588953,,Opened,2.605316,
11.5211,Opened,2.580389,,Opened,2.607709,
11.5353,Opened,2.571177,,Opened,2.577602,
11.5496,Opened,2.567057,,Opened,2.607973,
11.564,Opened,2.546395,,Opened,2.567079,
11.5788,Opened,2.539763,,Opened,2.571484,
11.5929,Opened,2.556069,,Opened,2.582842,
11.6075,Opened,2.529768,,Opened,2.53658,
11.6218,Opened,2.539699,,Opened,2.558504,
11.6358,Opened,2.549928,,Opened,2.584203,
11.6503,Opened,2.542445,,Opened,2.575904,
11.6647,Opened,2.526389,,Opened,2.545669,
11.6789,Opened,2.506597,,Opened,2.536411,
11.6935,Opened,2.498989,,Opened,2.529921,
11.7081,Opened,2.50486,,Opened,2.525927,
11.7224,Opened,2.528176,,Opened,2.578078,
11.7366,Opened,2.493384,,Opened,2.512066,
11.7506,Opened,2.520698,,Opened,2.548952,
11.765,Opened,2.48164,,Opened,2.522742,
11.7793,Opened,2.485833,,Opened,2.51219,
11.7939,Opened,2.478944,,Opened,2.511071,
11.8081,Opened,2.473492,,Opened,2.509262,
11.8225,Opened,2.476673,,Opened,2.50398,
11.8366,Opened,2.442931,,Opened,2.481889,
11.8508,Opened,2.471328,,Opened,2.523576,
11.8651,Opened,2.46469,,Opened,2.495342,
11.8796,Opened,2.453056,,Opened,2.488796,
11.894,Opened,2.450883,,Opened,2.470519,
11.9081,Opened,2.449998,,Opened,2.477234,
11.9225,Opened,2.41392,,Opened,2.437893,
11.9366,Opened,2.440565,,Opened,2.473305,
11.9503,Opened,2.445542,,Opened,2.479318,
11.9642,Opened,2.426861,,Opened,2.448714,
11.9785,Opened,2.416488,,Opened,2.464103,
11.9929,Opened,2.432335,,Opened,2.452192,
12.0071,Opened,2.408916,,Opened,2.438371,
12.0213,Opened,2.38797,,Opened,2.419112,
12.0361,Opened,2.399485,,Opened,2.431753,
12.0503,Opened,2.401904,,Opened,2.434921,
12.0647,Opened,2.392912,,Opened,2.439625,
12.0795,Opened,2.377223,,Opened,2.406482,
12.0936,Opened,2.380033,,Opened,2.410027,
12.1079,Opened,2.397794,,Opened,2.434352,
12.1222,Opened,2.364106,,Opened,2.413604,
12.1365,Opened,2.393563,,Opened,2.421008,
12.1507,Opened,2.383295,,Opened,2.408357,
12.165,Opened,2.37148,,Opened,2.402104,
12.1791,Opened,2.399844,,Opened,2.433805,
12.1935,Opened,2.374577,,Opened,2.401245,
12.2077,Opened,2.369661,,Opened,2.37522,
12.222,Opened,2.34608,,Opened,2.383293,
12.2364,Opened,2.373432,,Opened,2.40162,
12.2507,Opened,2.36825,,Opened,2.388384,
12.2652,Opened,2.358551,,Opened,2.397911,
12.2794,Opened,2.359764,,Opened,2.387346,
12.2933,Opened,2.371972,,Opened,2.391197,
12.308,Opened,2.355366,,Opened,2.386533,
12.3222,Opened,2.370926,,Opened,2.41297,
12.3363,Opened,2.354651,,Opened,2.383379,
12.3504,Opened,2.368348,,Opened,2.419677,
12.3647,Opened,2.367644,,Opened,2.380519,
12.3793,Opened,2.354226,,Opened,2.371219,
12.3937,Opened,2.34886,,Opened,2.370938,
12.4082,Opened,2.370737,,Opened,2.417707,
12.4228,Opened,2.357099,,Opened,2.37926,
12.437,Opened,2.355282,,Opened,2.402965,
12.4511,Opened,2.367718,,Opened,2.389743,
12.4652,Opened,2.377588,,Opened,2.39735,
12.4801,Opened,2.375796,,Opened,2.409522,
12.4944,Opened,2.382362,,Opened,2.408274,
12.5086,Opened,2.37706,,Opened,2.390657,
12.5226,Opened,2.407768,,Opened,2.43666,
12.5368,Opened,2.378298,,Opened,2.418358,
12.5511,Opened,2.404399,,Opened,2.441197,
12.5653,Opened,2.402204,,Opened,2.426902,
12.58,Opened,2.414269,,Opened,2.445343,
12.594,Opened,2.397824,,Opened,2.423975,
12.6084,Opened,2.397946,,Opened,2.431487,
12.6226,Opened,2.41895,,Opened,2.441804,
12.6366,Opened,2.417794,,Opened,2.467387,
12.6509,Opened,2.420598,,Opened,2.448176,
12.6653,Opened,2.4407,,Opened,2.450987,
12.6795,Opened,2.430117,,Opened,2.441868,
12.6938,Opened,2.437419,,Opened,2.475537,
12.7082,Opened,2.434778,,Opened,2.46009,
12.7221,Opened,2.431988,,Opened,2.481559,
12.7366,Opened,2.45311,,Opened,2.465069,
12.751,Opened,2.458123,,Opened,2.490266,
12.7652,Opened,2.459348,,Opened,2.480214,
12.7795,Opened,2.480652,,Opened,2.494472,
12.7936,Opened,2.483077,,Opened,2.495162,
12.8081,Opened,2.47925,,Opened,2.496435,
12.8225,Opened,2.479589,,Opened,2.50901,
12.8367,Opened,2.508749,,Opened,2.544344,
12.8509,Opened,2.509562,,Opened,2.550707,
12.8652,Opened,2.48142,,Opened,2.500519,
12.8795,Opened,2.497911,,Opened,2.534831,
12.8938,Opened,2.511001,,Opened,2.531833,
12.9079,Opened,2.51766,,Opened,2.552631,
12.9223,Opened,2.533593,,Opened,2.539778,
12.9367,Opened,2.517458,,Opened,2.552273,
12.9508,Opened,2.530303,,Opened,2.557057,
12.9652,Opened,2.534195,,Opened,2.576404,
12.9792,Opened,2.534547,,Opened,2.56585,
12.9937,Opened,2.54483,,Opened,2.560804,
13.0082,Opened,2.547053,,Opened,2.585913,
13.0222,Opened,2.539322,,Opened,2.560469,
13.0362,Opened,2.579327,,Opened,2.615205,
13.0504,Opened,2.578925,,Opened,2.603947,
13.065,Opened,2.564503,,Opened,2.608462,
13.0789,Opened,2.551283,,Opened,2.569014,
13.0929,Opened,2.573892,,Opened,2.606638,
13.1068,Opened,2.609105,,Opened,2.633657,
13.1209,Opened,2.588681,,Opened,2.617583,
13.1352,Opened,2.567357,,Opened,2.606787,
13.1495,Opened,2.579137,,Opened,2.626351,
13.1639,Opened,2.577139,,Opened,2.622913,
13.1781,Opened,2.591773,,Opened,2.606532,
13.1924,Opened,2.604838,,Opened,2.646625,
13.2064,Opened,2.595796,,Opened,2.618575,
13.2211,Opened,2.599947,,Opened,2.635581,
13.2353,Opened,2.602217,,Opened,2.615523,
13.2497,Opened,2.590886,,Opened,2.626146,
13.2643,Opened,2.60622,,Opened,2.628086,
13.2784,Opened,2.605356,,Opened,2.64295,
13.2925,Opened,2.607228,,Opened,2.655957,
13.3065,Opened,2.605174,,Opened,2.635129,
13.321,Opened,2.621148,,Opened,2.634987,
13.3354,Opened,2.618199,,Opened,2.639894,
13.3497,Opened,2.624769,,Opened,2.652663,
13.3641,Opened,2.61148,,Opened,2.665287,
13.3789,Opened,2.617582,,Opened,2.623816,
13.3929,Opened,2.644344,,Opened,2.667623,
13.4073,Opened,2.61574,,Opened,2.646948,
13.4217,Opened,2.607751,,Opened,2.626886,
13.436,Opened,2.592701,,Opened,2.627309,
13.45,Opened,2.601818,,Opened,2.627902,
13.4646,Opened,2.60495,,Opened,2.644169,
13.4787,Opened,2.612766,,Opened,2.629039,
13.4927,Opened,2.581006,,Opened,2.593048,
13.5071,Opened,2.585316,,Opened,2.62029,
13.5214,Opened,2.593383,,Opened,2.645548,
13.5358,Opened,2.561481,,Opened,2.577614,
13.5499,Opened,2.588443,,Opened,2.618269,
13.5639,Opened,2.589893,,Opened,2.618732,
13.5784,Opened,2.558993,,Opened,2.589993,
13.5926,Opened,2.58039,,Opened,2.605059,
13.6069,Opened,2.569044,,Opened,2.590472,
13.6213,Opened,2.562541,,Opened,2.589211,
13.6352,Opened,2.567857,,Opened,2.590624,
13.6497,Opened,2.5582,,Opened,2.586224,
13.6642,Opened,2.557886,,Opened,2.575607,
13.6787,Opened,2.546457,,Opened,2.578212,
13.693,Opened,2.551135,,Opened,2.584556,
13.7073,Opened,2.515211,,Opened,2.523672,
13.7216,Opened,2.546505,,Opened,2.576404,
13.7359,Opened,2.498978,,Opened,2.547864,
13.7505,Opened,2.541531,,Opened,2.560095,
13.7648,Opened,2.512799,,Opened,2.535517,
13.7791,Opened,2.503046,,Opened,2.528714,
13.7936,Opened,2.512239,,Opened,2.523882,
13.8076,Opened,2.502592,,Opened,2.525605,
13.8223,Opened,2.490017,,Opened,2.503053,
13.8367,Opened,2.480492,,Opened,2.511749,
13.8512,Opened,2.481694,,Opened,2.512124,
13.8653,Opened,2.493894,,Opened,2.533158,
13.8797,Opened,2.467681,,Opened,2.477714,
13.8939,Opened,2.459529,,Opened,2.48966,
13.9081,Opened,2.440154,,Opened,2.476996,
13.9225,Opened,2.449469,,Opened,2.478313,
13.9369,Opened,2.437358,,Opened,2.487143,
13.9511,Opened,2.452586,,Opened,2.479229,
13.9655,Opened,2.430672,,Opened,2.474913,
13.9796,Opened,2.443864,,Opened,2.482542,
13.9938,Opened,2.438738,,Opened,2.456446,
14.0084,Opened,2.411628,,Opened,2.463519,
14.0225,Opened,2.399773,,Opened,2.451448,
14.0368,Opened,2.419518,,Opened,2.429979,
14.051,Opened,2.413717,,Opened,2.435344,
14.0651,Opened,2.40081,,Opened,2.422162,
14.0794,Opened,2.39033,,Opened,2.402591,
14.0937,Opened,2.399211,,Opened,2.429919,
14.1081,Opened,2.399462,,Opened,2.431936,
14.1226,Opened,2.404118,,Opened,2.421161,
14.1371,Opened,2.406511,,Opened,2.430721,
14.1516,Opened,2.376314,,Opened,2.399589,
14.1655,Opened,2.366305,,Opened,2.392469,
14.1796,Opened,2.380997,,Opened,2.398891,
14.1936,Opened,2.384937,,Opened,2.408732,
14.2079,Opened,2.365622,,Opened,2.407402,
14.2223,Opened,2.371434,,Opened,2.416428,
14.2365,Opened,2.358427,,Opened,2.393445,
14.2509,Opened,2.357125,,Opened,2.397956,
14.2653,Opened,2.358886,,Opened,2.38684,
14.2798,Opened,2.359584,,Opened,2.395082,
14.2943,Opened,2.370828,,Opened,2.405854,
14.3088,Opened,2.366616,,Opened,2.39102,
14.3233,Opened,2.366659,,Opened,2.390449,
14.3376,Opened,2.377396,,Opened,2.417466,
14.3519,Opened,2.37889,,Opened,2.409099,
14.366,Opened,2.35467,,Opened,2.397309,
14.3801,Opened,2.358486,,Opened,2.384485,
14.3943,Opened,2.355232,,Opened,2.392865,
14.4087,Opened,2.352347,,Opened,2.378581,
14.4228,Opened,2.370762,,Opened,2.396954,
14.4373,Opened,2.370691,,Opened,2.394868,
14.4516,Opened,2.36409,,Opened,2.383015,
14.4661,Opened,2.361058,,Opened,2.40685,
14.4805,Opened,2.381211,,Opened,2.410711,
14.4945,Opened,2.390406,,Opened,2.405725,
14.5088,Opened,2.361951,,Opened,2.382727,
14.5234,Opened,2.38638,,Opened,2.42183,
14.5379,Opened,2.381812,,Opened,2.426864,
14.5522,Opened,2.39195,,Opened,2.413688,
14.5662,Opened,2.385388,,Opened,2.426169,
14.5802,Opened,2.389451,,Opened,2.402308,
14.5948,Opened,2.404047,,Opened,2.437712,
14.6089,Opened,2.371761,,Opened,2.406869,
14.6235,Opened,2.406038,,Opened,2.431921,
14.6378,Opened,2.412492,,Opened,2.42609,
14.6516,Opened,2.424135,,Opened,2.455127,
14.6659,Opened,2.407864,,Opened,2.431046,
14.6802,Opened,2.447314,,Opened,2.493126,
14.6946,Opened,2.442586,,Opened,2.469285,
14.7089,Opened,2.444938,,Opened,2.485083,
14.7228,Opened,2.443297,,Opened,2.474573,
14.7368,Opened,2.462332,,Opened,2.481931,
14.7513,Opened,2.45361,,Opened,2.489249,
14.7657,Opened,2.439808,,Opened,2.468164,
14.7798,Opened,2.462347,,Opened,2.483139,
14.7941,Opened,2.467883,,Opened,2.494388,
14.8083,Opened,2.475325,,Opened,2.51897,
14.8226,Opened,2.46581,,Opened,2.50676,
14.8369,Opened,2.479354,,Opened,2.508114,
14.8507,Opened,2.50619,,Opened,2.525203,
14.8652,Opened,2.496063,,Opened,2.524262,
14.8796,Opened,2.496711,,Opened,2.530389,
14.894,Opened,2.491181,,Opened,2.525104,
14.9082,Opened,2.5026,,Opened,2.542226,
14.9229,Opened,2.490518,,Opened,2.52776,
14.9369,Opened,2.516566,,Opened,2.552379,
14.9513,Opened,2.528651,,Opened,2.563005,
14.9656,Opened,2.527164,,Opened,2.559518,
14.9799,Opened,2.541106,,Opened,2.574947,
14.9944,Opened,2.529941,,Opened,2.569818,
15.0086,Opened,2.522051,,Opened,2.553872,
15.0228,Opened,2.544593,,Opened,2.566609,
15.0368,Opened,2.556484,,Opened,2.589152,
15.0513,Opened,2.550149,,Opened,2.588714,
15.0656,Opened,2.560976,,Opened,2.578356,
15.0799,Opened,2.552256,,Opened,2.578489,
15.0938,Opened,2.554147,,Opened,2.571618,
15.108,Opened,2.58157,,Opened,2.600641,
15.1222,Opened,2.551346,,Opened,2.583866,
15.1367,Opened,2.589806,,Opened,2.634871,
15.1507,Opened,2.578588,,Opened,2.614656,
15.1645,Opened,2.566641,,Opened,2.60391,
15.179,Opened,2.586834,,Opened,2.627176,
15.1931,Opened,2.598388,,Opened,2.646011,
15.2075,Opened,2.573472,,Opened,2.60258,
15.2221,Opened,2.587146,,Opened,2.625775,
15.2368,Opened,2.590302,,Opened,2.642378,
15.2508,Opened,2.609493,,Opened,2.62269,
15.265,Opened,2.592822,,Opened,2.615787,
15.2794,Opened,2.584923,,Opened,2.608512,
15.2939,Opened,2.601703,,Opened,2.6474,
15.3082,Opened,2.602857,,Opened,2.647225,
15.3224,Opened,2.585451,,Opened,2.627093,
15.3367,Opened,2.597708,,Opened,2.628457,
15.351,Opened,2.608341,,Opened,2.659558,
15.3653,Opened,2.588892,,Opened,2.632806,
15.3796,Opened,2.594817,,Opened,2.628188,
15.394,Opened,2.603503,,Opened,2.637084,
15.408,Opened,2.58923,,Opened,2.60887,
15.4222,Opened,2.571522,,Opened,2.600393,
15.4367,Opened,2.599084,,Opened,2.60766,
15.451,Opened,2.59,,Opened,2.617815,
15.4652,Opened,2.590319,,Opened,2.606565,
15.4792,Opened,2.584024,,Opened,2.615904,
15.4938,Opened,2.582868,,Opened,2.613953,
15.5083,Opened,2.566616,,Opened,2.587253,
15.5224,Opened,2.584626,,Opened,2.609475,
15.5368,Opened,2.584927,,Opened,2.61301,
15.551,Opened,2.587019,,Opened,2.615293,
15.5653,Opened,2.568,,Opened,2.588223,
15.5798,Opened,2.570554,,Opened,2.599605,
15.594,Opened,2.561227,,Opened,2.631527,
15.6081,Opened,2.561269,,Opened,2.587331,
15.6223,Opened,2.563771,,Opened,2.599465,
15.6368,Opened,2.522365,,Opened,2.552886,
15.651,Opened,2.537342,,Opened,2.566539,
15.6654,Opened,2.557367,,Opened,2.57986,
15.6795,Opened,2.545742,,Opened,2.578218,
15.6939,Opened,2.518932,,Opened,2.554928,
15.7083,Opened,2.509718,,Opened,2.550832,
15.7226,Opened,2.504219,,Opened,2.527391,
15.7368,Opened,2.530731,,Opened,2.564061,
15.7515,Opened,2.4918,,Opened,2.51707,
15.7659,Opened,2.522722,,Opened,2.573272,
15.7803,Opened,2.50213,,Opened,2.530574,
15.7944,Opened,2.503058,,Opened,2.52145,
15.8088,Opened,2.49905,,Opened,2.53886,
15.8231,Opened,2.497011,,Opened,2.535642,
15.8375,Opened,2.485066,,Opened,2.508657,
15.8518,Opened,2.46859,,Opened,2.500238,
15.8662,Opened,2.461491,,Opened,2.498305,
15.8808,Opened,2.447956,,Opened,2.492716,
15.8952,Opened,2.461019,,Opened,2.47896,
15.9098,Opened,2.42637,,Opened,2.466693,
15.924,Opened,2.419,,Opened,2.461371,
15.9381,Opened,2.446336,,Opened,2.482395,
15.9522,Opened,2.425387,,Opened,2.450289,
15.9666,Opened,2.421423,,Opened,2.443591,
15.9808,Opened,2.404284,,Opened,2.432687,
15.9951,Opened,2.424053,,Opened,2.452934,
16.009,Opened,2.421083,,Opened,2.455148,
16.0233,Opened,2.424108,,Opened,2.47178,
16.0377,Opened,2.415008,,Opened,2.461499,
16.0519,Opened,2.396038,,Opened,2.418762,
16.066,Opened,2.410376,,Opened,2.443301,
16.0805,Opened,2.408313,,Opened,2.450932,
16.0943,Opened,2.375603,,Opened,2.415385,
16.1087,Opened,2.390691,,Opened,2.415394,
16.123,Opened,2.383046,,Opened,2.400586,
16.137,Opened,2.387296,,Opened,2.439217,
16.1516,Opened,2.408311,,Opened,2.430102,
16.1659,Opened,2.372463,,Opened,2.409012,
16.1802,Opened,2.382866,,Opened,2.422905,
16.1943,Opened,2.378832,,Opened,2.418569,
16.2088,Opened,2.366921,,Opened,2.39463,
16.2233,Opened,2.359667,,Opened,2.382409,
16.2373,Opened,2.375551,,Opened,2.39873,
16.2516,Opened,2.36639,,Opened,2.386838,
16.2662,Opened,2.366621,,Opened,2.404319,
16.2805,Opened,2.36063,,Opened,2.386243,
16.2949,Opened,2.371635,,Opened,2.407719,
16.3089,Opened,2.392745,,Opened,2.436635,
16.323,Opened,2.381506,,Opened,2.416348,
16.337,Opened,2.382609,,Opened,2.41272,
16.3513,Opened,2.342569,,Opened,2.358673,
16.3654,Opened,2.367711,,Opened,2.391203,
16.3797,Opened,2.370392,,Opened,2.418118,
16.3942,Opened,2.37874,,Opened,2.411916,
16.4081,Opened,2.38345,,Opened,2.420328,
16.4227,Opened,2.372017,,Opened,2.39998,
16.4372,Opened,2.370298,,Opened,2.400703,
16.4516,Opened,2.392137,,Opened,2.416726,
16.4656,Opened,2.382994,,Opened,2.425505,
16.4797,Opened,2.381696,,Opened,2.421464,
16.4939,Opened,2.387675,,Opened,2.443296,
16.5082,Opened,2.385356,,Opened,2.393557,
16.5225,Opened,2.4092,,Opened,2.418428,
16.5367,Opened,2.38358,,Opened,2.407021,
16.5509,Opened,2.400145,,Opened,2.430038,
16.5649,Opened,2.410305,,Opened,2.440695,
16.5793,Opened,2.404406,,Opened,2.425525,
16.5941,Opened,2.382424,,Opened,2.412181,
16.6084,Opened,2.418776,,Opened,2.471567,
16.623,Opened,2.425369,,Opened,2.459767,
16.6373,Opened,2.40313,,Opened,2.417178,
16.6513,Opened,2.414604,,Opened,2.454927,
16.6655,Opened,2.417133,,Opened,2.453149,
16.68,Opened,2.444038,,Opened,2.457743,
16.694,Opened,2.44742,,Opened,2.476155,
16.7082,Opened,2.44573,,Opened,2.466967,
16.7224,Opened,2.438958,,Opened,2.469545,
16.7368,Opened,2.471514,,Opened,2.503484,
16.7511,Opened,2.463922,,Opened,2.507199,
16.7653,Opened,2.45962,,Opened,2.486488,
16.7801,Opened,2.457432,,Opened,2.50009,
16.7941,Opened,2.476309,,Opened,2.510143,
16.8085,Opened,2.484817,,Opened,2.525711,
16.8228,Opened,2.487327,,Opened,2.510893,
16.8367,Opened,2.481215,,Opened,2.495349,
16.8509,Opened,2.514995,,Opened,2.530278,
16.8656,Opened,2.501016,,Opened,2.533745,
