Application Time,Eye State left,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Eye State right,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error
11.8203,Opened,2.703115,,Opened,2.727695,
11.8346,Opened,2.705788,,Opened,2.729467,
11.8489,Opened,2.704849,,Opened,2.735633,
11.8629,Opened,2.71683,,Opened,2.751902,
11.8772,Opened,2.705873,,Opened,2.713379,
11.8916,Opened,2.724042,,Opened,2.765872,
11.9058,Opened,2.687126,,Opened,2.733392,
11.9205,Opened,2.696398,,Opened,2.743714,
11.9343,Opened,2.704114,,Opened,2.711607,
11.9485,Opened,2.680996,,Opened,2.720362,
11.9634,Opened,2.707124,,Opened,2.727067,
11.9777,Opened,2.690278,,Opened,2.719461,
11.992,Opened,2.680512,,Opened,2.705468,
12.0063,Opened,2.684394,,Opened,2.734352,
12.0209,Opened,2.676912,,Opened,2.722805,
12.0353,Opened,2.70105,,Opened,2.71909,
12.0497,Opened,2.69151,,Opened,2.726184,
12.0635,Opened,2.677367,,Opened,2.716018,
12.0779,Opened,2.689768,,Opened,2.741411,
12.0922,Opened,2.661424,,Opened,2.693098,
12.1064,Opened,2.651944,,Opened,2.672432,
12.1205,Opened,2.662653,,Opened,2.684905,
12.1345,Opened,2.640936,,Opened,2.692039,
12.1487,Opened,2.667163,,Opened,2.701228,
12.163,Opened,2.630225,,Opened,2.662015,
12.1771,Opened,2.631465,,Opened,2.657614,
12.1908,Opened,2.649851,,Opened,2.679633,
12.2052,Opened,2.627962,,Opened,2.659771,
12.2194,Opened,2.636619,,Opened,2.660942,
12.2334,Opened,2.619633,,Opened,2.630282,
12.2476,Opened,2.62975,,Opened,2.670791,
12.2618,Opened,2.612439,,Opened,2.633652,
12.2759,Opened,2.617615,,Opened,2.635198,
12.2898,Opened,2.647705,,Opened,2.670131,
12.3041,Opened,2.593716,,Opened,2.610868,
12.3183,Opened,2.596265,,Opened,2.622972,
12.3324,Opened,2.580786,,Opened,2.615995,
12.3469,Opened,2.595861,,Opened,2.620765,
12.3608,Opened,2.582162,,Opened,2.616173,
12.3751,Opened,2.566585,,Opened,2.607013,
12.3892,Opened,2.573515,,Opened,2.603987,
12.4035,Opened,2.551328,,Opened,2.572442,
12.4178,Opened,2.581535,,Opened,2.634248,
12.432,Opened,2.564871,,Opened,2.592562,
12.4459,Opened,2.552202,,Opened,2.583306,
12.4601,Opened,2.519652,,Opened,2.550094,
12.4745,Opened,2.519144,,Opened,2.545717,
12.4888,Opened,2.525107,,Opened,2.537878,
12.5032,Opened,2.519326,,Opened,2.539585,
12.5173,Opened,2.510091,,Opened,2.531423,
12.5319,Opened,2.522859,,Opened,2.535012,
12.5462,Opened,2.485096,,Opened,2.506662,
12.5604,Opened,2.474317,,Opened,2.489803,
12.5749,Opened,2.499507,,Opened,2.52177,
12.5896,Opened,2.4973,,Opened,2.529918,
12.6039,Opened,2.498234,,Opened,2.529725,
12.6182,Opened,2.499189,,Opened,2.529459,
12.6326,Opened,2.471552,,Opened,2.501503,
12.6472,Opened,2.471525,,Opened,2.492263,
12.6619,Opened,2.473885,,Opened,2.49695,
12.6762,Opened,2.453783,,Opened,2.50088,
12.6906,Opened,2.471603,,Opened,2.517182,
12.705,Opened,2.45765,,Opened,2.468251,
12.7193,Opened,2.470498,,Opened,2.518918,
12.7336,Opened,2.455275,,Opened,2.476594,
12.7477,Opened,2.458741,,Opened,2.488989,
12.762,Opened,2.444198,,Opened,2.472434,
12.7764,Opened,2.454407,,Opened,2.492684,
12.7907,Opened,2.468512,,Opened,2.49845,
12.8047,Opened,2.448681,,Opened,2.477377,
12.8191,Opened,2.459731,,Opened,2.489467,
12.8328,Opened,2.461931,,Opened,2.503277,
12.8474,Closed,2.45594,Data_Unreliable,Closed,2.487127,Data_Unreliable
12.8618,Closed,2.4242,Data_Unreliable,Closed,2.457495,Data_Unreliable
12.8763,Closed,2.462908,Data_Unreliable,Closed,2.510205,Data_Unreliable
12.8902,Opened,2.440015,,Opened,2.471474,
12.9045,Opened,2.431572,,Opened,2.458965,
12.9188,Opened,2.439086,,Opened,2.469828,
12.933,Opened,2.437901,,Opened,2.485666,
12.9475,Opened,2.45452,,Opened,2.49624,
12.9618,Opened,2.449813,,Opened,2.474678,
12.9758,Opened,2.454975,,Opened,2.493703,
12.99,Opened,2.447466,,Opened,2.474385,
13.0044,Opened,2.451755,,Opened,2.488972,
13.019,Opened,2.467356,,Opened,2.496409,
13.0335,Opened,2.474173,,Opened,2.498647,
13.0478,Opened,2.464717,,Opened,2.495451,
13.0616,Opened,2.495423,,Opened,2.515821,
13.0759,Opened,2.477797,,Opened,2.510935,
13.0902,Opened,2.482185,,Opened,2.512371,
13.1046,Opened,2.483444,,Opened,2.512301,
13.1186,Opened,2.484757,,Opened,2.500259,
13.1328,Opened,2.505576,,Opened,2.526598,
13.147,Opened,2.500285,,Opened,2.52602,
13.1613,Opened,2.488493,,Opened,2.53524,
13.1758,Opened,2.496864,,Opened,2.528699,
13.1905,Opened,2.508785,,Opened,2.545295,
13.2047,Opened,2.514771,,Opened,2.531037,
13.2187,Opened,2.507797,,Opened,2.556609,
13.2333,Opened,2.525934,,Opened,2.553233,
13.2478,Opened,2.520521,,Opened,2.551678,
13.262,Opened,2.529473,,Opened,2.541883,
13.2762,Opened,2.509104,,Opened,2.536689,
13.2903,Opened,2.539475,,Opened,2.569599,
13.3045,Opened,2.541961,,Opened,2.567117,
13.3183,Opened,2.546763,,Opened,2.582205,
13.3326,Opened,2.526772,,Opened,2.551133,
13.3466,Opened,2.543444,,Opened,2.580064,
13.361,Opened,2.552327,,Opened,2.577744,
13.3751,Opened,2.560076,,Opened,2.589908,
13.3896,Opened,2.56233,,Opened,2.598429,
13.4042,Opened,2.580054,,Opened,2.609043,
13.4186,Opened,2.592386,,Opened,2.617009,
13.4326,Opened,2.578112,,Opened,2.615716,
13.447,Opened,2.599252,,Opened,2.625273,
13.4612,Opened,2.587003,,Opened,2.638265,
13.4756,Opened,2.565888,,Opened,2.6106,
13.4894,Opened,2.591054,,Opened,2.629825,
13.504,Opened,2.589217,,Opened,2.615861,
13.518,Opened,2.594772,,Opened,2.63735,
13.5322,Opened,2.613196,,Opened,2.637155,
13.5465,Opened,2.607809,,Opened,2.626199,
13.5605,Opened,2.593084,,Opened,2.634543,
13.5746,Opened,2.624898,,Opened,2.673297,
13.589,Opened,2.606519,,Opened,2.618783,
13.6035,Opened,2.600987,,Opened,2.640139,
13.6176,Opened,2.625064,,Opened,2.648311,
13.6317,Opened,2.617283,,Opened,2.647522,
13.6463,Opened,2.639532,,Opened,2.677325,
13.6611,Opened,2.624837,,Opened,2.684712,
13.6752,Opened,2.646749,,Opened,2.682193,
13.6892,Opened,2.611072,,Opened,2.64511,
13.7036,Opened,2.652802,,Opened,2.684524,
13.7178,Opened,2.646942,,Opened,2.678946,
13.732,Opened,2.63925,,Opened,2.664308,
13.7461,Opened,2.635331,,Opened,2.671829,
13.76,Opened,2.628275,,Opened,2.671133,
13.7744,Opened,2.636288,,Opened,2.657512,
13.7888,Opened,2.663182,,Opened,2.708449,
13.8029,Opened,2.649209,,Opened,2.68204,
13.8173,Opened,2.653452,,Opened,2.693447,
13.8315,Opened,2.62843,,Opened,2.670032,
13.8461,Opened,2.647646,,Opened,2.678133,
13.8604,Opened,2.669887,,Opened,2.691656,
13.8747,Opened,2.636098,,Opened,2.659922,
13.8886,Opened,2.643492,,Opened,2.685357,
13.903,Opened,2.620816,,Opened,2.638541,
13.9172,Opened,2.628222,,Opened,2.653745,
13.9313,Opened,2.647494,,Opened,2.684603,
13.9456,Opened,2.628546,,Opened,2.662125,
13.9598,Opened,2.634211,,Opened,2.667665,
13.9743,Opened,2.641807,,Opened,2.67098,
13.9886,Opened,2.618137,,Opened,2.661346,
14.0028,Opened,2.601317,,Opened,2.647678,
14.0173,Opened,2.622202,,Opened,2.657792,
14.0317,Opened,2.607695,,Opened,2.646762,
14.0457,Opened,2.599819,,Opened,2.630342,
14.0599,Opened,2.612805,,Opened,2.624418,
14.0742,Opened,2.618538,,Opened,2.632421,
14.0886,Opened,2.612749,,Opened,2.659142,
14.1028,Opened,2.611064,,Opened,2.645172,
14.1173,Opened,2.58699,,Opened,2.609946,
14.1319,Opened,2.56848,,Opened,2.600093,
14.1463,Opened,2.573602,,Opened,2.592824,
14.1607,Opened,2.568627,,Opened,2.597853,
14.1747,Opened,2.591537,,Opened,2.615498,
14.1892,Opened,2.57099,,Opened,2.615271,
14.2035,Opened,2.56905,,Opened,2.613186,
14.2176,Opened,2.560378,,Opened,2.582835,
14.232,Opened,2.560871,,Opened,2.588187,
14.2462,Opened,2.542955,,Opened,2.579907,
14.2601,Opened,2.552382,,Opened,2.57938,
14.2749,Opened,2.527315,,Opened,2.542802,
14.2896,Opened,2.538549,,Opened,2.560448,
14.304,Opened,2.536904,,Opened,2.564979,
14.318,Opened,2.54055,,Opened,2.574057,
14.3321,Opened,2.530077,,Opened,2.561829,
14.3466,Opened,2.51785,,Opened,2.547522,
14.361,Opened,2.504281,,Opened,2.532745,
14.3755,Opened,2.483693,,Opened,2.508884,
14.3897,Opened,2.494967,,Opened,2.519799,
14.4037,Opened,2.498285,,Opened,2.538015,
14.4182,Opened,2.515669,,Opened,2.532176,
14.4326,Opened,2.499355,,Opened,2.516211,
14.4468,Opened,2.48414,,Opened,2.493145,
14.4607,Opened,2.472461,,Opened,2.494393,
14.475,Opened,2.481482,,Opened,2.501768,
14.4891,Opened,2.481843,,Opened,2.513093,
14.5033,Opened,2.43576,,Opened,2.46549,
14.5177,Opened,2.463102,,Opened,2.504619,
14.5314,Opened,2.451163,,Opened,2.481756,
14.5456,Opened,2.470199,,Opened,2.508021,
14.5601,Opened,2.4658,,Opened,2.486832,
14.574,Opened,2.453281,,Opened,2.486593,
14.5882,Opened,2.451163,,Opened,2.480247,
14.6027,Opened,2.422562,,Opened,2.45059,
14.6168,Opened,2.441751,,Opened,2.471227,
14.6311,Opened,2.441489,,Opened,2.452486,
14.6454,Opened,2.421033,,Opened,2.445051,
14.6601,Opened,2.435642,,Opened,2.476939,
14.6744,Opened,2.436073,,Opened,2.465836,
14.6886,Opened,2.430687,,Opened,2.458531,
14.7031,Opened,2.419557,,Opened,2.455095,
14.7171,Opened,2.419507,,Opened,2.436044,
14.7314,Opened,2.427144,,Opened,2.456789,
14.746,Opened,2.424967,,Opened,2.441047,
14.7602,Opened,2.412253,,Opened,2.467454,
14.7743,Opened,2.410421,,Opened,2.426757,
14.7886,Opened,2.423788,,Opened,2.446767,
14.803,Opened,2.436153,,Opened,2.46457,
14.8177,Opened,2.410309,,Opened,2.439571,
14.8322,Opened,2.419734,,Opened,2.462399,
14.8465,Opened,2.420945,,Opened,2.455089,
14.8611,Opened,2.43279,,Opened,2.446657,
14.8754,Opened,2.428746,,Opened,2.471755,
14.8895,Opened,2.413666,,Opened,2.445928,
14.9043,Opened,2.439847,,Opened,2.471122,
14.919,Opened,2.448952,,Opened,2.488368,
14.9331,Opened,2.430511,,Opened,2.467052,
14.9473,Opened,2.438784,,Opened,2.474908,
14.9613,Opened,2.467589,,Opened,2.494138,
14.976,Opened,2.416934,,Opened,2.441349,
14.9902,Opened,2.454458,,Opened,2.495851,
15.0043,Opened,2.435174,,Opened,2.470509,
15.0186,Opened,2.450225,,Opened,2.482069,
15.0327,Opened,2.468127,,Opened,2.48909,
15.0473,Opened,2.466467,,Opened,2.504791,
15.0618,Opened,2.465129,,Opened,2.502395,
15.0763,Opened,2.467835,,Opened,2.501709,
15.0903,Opened,2.48171,,Opened,2.518484,
15.1044,Opened,2.480665,,Opened,2.519099,
15.1185,Opened,2.488189,,Opened,2.515785,
15.1326,Opened,2.500608,,Opened,2.514115,
15.1467,Opened,2.498169,,Opened,2.53405,
15.1609,Opened,2.499859,,Opened,2.531948,
15.1753,Opened,2.493733,,Opened,2.53933,
15.1893,Opened,2.497694,,Opened,2.512465,
15.2034,Opened,2.501936,,Opened,2.521176,
15.2175,Opened,2.51836,,Opened,2.556595,
15.2319,Opened,2.524731,,Opened,2.543413,
15.2463,Opened,2.540325,,Opened,2.560221,
15.2607,Opened,2.546458,,Opened,2.574451,
15.2751,Opened,2.565815,,Opened,2.596783,
15.2893,Opened,2.550575,,Opened,2.601341,
15.3034,Opened,2.554806,,Opened,2.594723,
15.3179,Opened,2.562002,,Opened,2.59471,
15.3323,Opened,2.595187,,Opened,2.613575,
15.3466,Opened,2.569593,,Opened,2.58964,
15.361,Opened,2.591899,,Opened,2.608223,
15.3756,Opened,2.597995,,Opened,2.617171,
15.3899,Opened,2.622285,,Opened,2.641281,
15.4041,Opened,2.609578,,Opened,2.648636,
15.4188,Opened,2.612339,,Opened,2.646882,
15.4329,Opened,2.607839,,Opened,2.64899,
15.4473,Opened,2.617973,,Opened,2.646666,
15.4619,Opened,2.635131,,Opened,2.68206,
15.476,Opened,2.64622,,Opened,2.6723,
15.4903,Opened,2.657053,,Opened,2.689075,
15.5044,Opened,2.635182,,Opened,2.660925,
15.5186,Opened,2.651921,,Opened,2.661759,
15.533,Opened,2.644894,,Opened,2.684235,
15.5474,Opened,2.666558,,Opened,2.696023,
15.562,Opened,2.675386,,Opened,2.715722,
15.5762,Opened,2.658101,,Opened,2.691407,
15.59,Opened,2.6866,,Opened,2.718941,
15.6045,Opened,2.679738,,Opened,2.716078,
15.6191,Opened,2.677892,,Opened,2.706312,
15.6331,Opened,2.68577,,Opened,2.700624,
15.6474,Opened,2.693038,,Opened,2.730221,
15.6618,Opened,2.668065,,Opened,2.702603,
15.6763,Opened,2.709319,,Opened,2.72694,
15.6907,Opened,2.693598,,Opened,2.725856,
15.7047,Opened,2.698584,,Opened,2.718491,
15.7191,Opened,2.716412,,Opened,2.754961,
15.7336,Opened,2.696468,,Opened,2.733165,
15.748,Opened,2.713901,,Opened,2.735624,
15.7623,Opened,2.70758,,Opened,2.728422,
15.7763,Opened,2.720493,,Opened,2.734645,
15.7906,Opened,2.698352,,Opened,2.707767,
15.805,Opened,2.699822,,Opened,2.730358,
15.8196,Opened,2.704261,,Opened,2.716934,
15.8338,Opened,2.730591,,Opened,2.7466,
15.8478,Opened,2.71962,,Opened,2.762333,
15.8619,Opened,2.726817,,Opened,2.754382,
15.8758,Opened,2.713914,,Opened,2.755675,
15.8902,Opened,2.697461,,Opened,2.740424,
15.9041,Opened,2.719921,,Opened,2.764594,
15.9183,Opened,2.679664,,Opened,2.69177,
15.9327,Opened,2.725177,,Opened,2.751461,
15.9468,Opened,2.72719,,Opened,2.758519,
15.9609,Opened,2.720309,,Opened,2.754601,
15.9753,Opened,2.724655,,Opened,2.747285,
15.9898,Opened,2.711589,,Opened,2.743072,
16.0041,Opened,2.717977,,Opened,2.732128,
16.018,Opened,2.678014,,Opened,2.708214,
16.0323,Opened,2.69241,,Opened,2.712983,
16.0464,Opened,2.704882,,Opened,2.732249,
16.0609,Opened,2.681586,,Opened,2.718881,
16.0748,Opened,2.683888,,Opened,2.715014,
16.089,Opened,2.656705,,Opened,2.680066,
16.1032,Opened,2.672689,,Opened,2.701285,
16.1174,Opened,2.653246,,Opened,2.675751,
16.1317,Opened,2.648917,,Opened,2.661677,
16.1457,Opened,2.644673,,Opened,2.666185,
16.16,Opened,2.631546,,Opened,2.649525,
16.1743,Opened,2.633832,,Opened,2.647375,
16.1886,Opened,2.652532,,Opened,2.654999,
16.2028,Opened,2.642028,,Opened,2.665638,
16.2168,Opened,2.627581,,Opened,2.645036,
16.2308,Opened,2.623877,,Opened,2.653313,
16.2453,Opened,2.640009,,Opened,2.672984,
16.2598,Opened,2.595643,,Opened,2.613568,
16.2742,Opened,2.615169,,Opened,2.64012,
16.2886,Opened,2.606564,,Opened,2.621424,
16.3027,Opened,2.618307,,Opened,2.644837,
16.3169,Opened,2.596881,,Opened,2.636156,
16.3315,Opened,2.599033,,Opened,2.614332,
16.3457,Opened,2.578087,,Opened,2.606099,
16.3604,Opened,2.601887,,Opened,2.64596,
16.3744,Opened,2.57186,,Opened,2.627429,
16.3886,Opened,2.538157,,Opened,2.574385,
16.4032,Opened,2.569213,,Opened,2.586289,
16.4173,Opened,2.539853,,Opened,2.562314,
16.4316,Opened,2.552634,,Opened,2.580092,
16.4461,Opened,2.53417,,Opened,2.593333,
16.4605,Opened,2.560318,,Opened,2.586972,
16.4747,Opened,2.533422,,Opened,2.556153,
16.4889,Opened,2.517446,,Opened,2.561853,
16.5031,Opened,2.510344,,Opened,2.52572,
16.5174,Opened,2.519446,,Opened,2.549791,
16.5315,Opened,2.510345,,Opened,2.54789,
16.546,Opened,2.512978,,Opened,2.55501,
16.5604,Opened,2.487655,,Opened,2.516759,
16.5748,Opened,2.505204,,Opened,2.545632,
16.589,Opened,2.494367,,Opened,2.504316,
16.6034,Opened,2.473598,,Opened,2.499283,
16.6178,Opened,2.491935,,Opened,2.53145,
16.6318,Opened,2.489244,,Opened,2.54375,
16.6457,Opened,2.480873,,Opened,2.515092,
16.66,Opened,2.480614,,Opened,2.509554,
16.6744,Opened,2.469916,,Opened,2.487122,
16.6888,Opened,2.468988,,Opened,2.501337,
16.7026,Opened,2.484344,,Opened,2.530515,
16.7168,Opened,2.463842,,Opened,2.505116,
16.7312,Opened,2.472857,,Opened,2.503764,
16.7456,Opened,2.467942,,Opened,2.512242,
16.7598,Opened,2.475043,,Opened,2.501983,
16.7739,Opened,2.481168,,Opened,2.510481,
16.7884,Opened,2.465511,,Opened,2.492765,
16.8024,Opened,2.457733,,Opened,2.483683,
16.8167,Opened,2.465248,,Opened,2.494446,
16.8307,Opened,2.449292,,Opened,2.471387,
16.8448,Opened,2.446957,,Opened,2.464405,
16.859,Opened,2.439,,Opened,2.474538,
16.8737,Opened,2.445596,,Opened,2.474746,
16.8881,Opened,2.442245,,Opened,2.470452,
16.9023,Opened,2.452188,,Opened,2.47363,
16.9171,Opened,2.4274,,Opened,2.459487,
16.9316,Opened,2.476172,,Opened,2.504511,
16.9458,Opened,2.457622,,Opened,2.468289,
16.9596,Opened,2.450893,,Opened,2.483856,
16.9738,Opened,2.471862,,Opened,2.507711,
16.9879,Opened,2.45484,,Opened,2.491253,
17.0026,Opened,2.462002,,Opened,2.497535,
17.0168,Opened,2.462333,,Opened,2.484675,
17.0313,Opened,2.462923,,Opened,2.496547,
17.0455,Opened,2.490174,,Opened,2.516665,
17.06,Opened,2.47992,,Opened,2.509006,
17.0744,Opened,2.463612,,Opened,2.477039,
17.089,Opened,2.487127,,Opened,2.524414,
17.1033,Opened,2.469282,,Opened,2.484791,
17.1173,Opened,2.482243,,Opened,2.530162,
17.1316,Opened,2.481784,,Opened,2.50644,
17.1461,Opened,2.477071,,Opened,2.504118,
17.1601,Opened,2.50855,,Opened,2.530607,
17.1749,Opened,2.518072,,Opened,2.530625,
17.1891,Opened,2.493909,,Opened,2.525391,
17.2033,Opened,2.514539,,Opened,2.550065,
17.2174,Opened,2.506389,,Opened,2.53755,
17.2317,Opened,2.529111,,Opened,2.575039,
17.2461,Opened,2.511033,,Opened,2.531592,
17.2606,Opened,2.541466,,Opened,2.558642,
17.2749,Opened,2.525298,,Opened,2.557079,
17.289,Opened,2.542701,,Opened,2.567637,
17.3036,Opened,2.533269,,Opened,2.57385,
17.3176,Opened,2.54286,,Opened,2.584791,
17.3319,Opened,2.542588,,Opened,2.570927,
17.3457,Opened,2.54604,,Opened,2.592482,
17.3603,Opened,2.557289,,Opened,2.60265,
17.3745,Opened,2.528551,,Opened,2.543075,
17.3888,Opened,2.568546,,Opened,2.597471,
17.4031,Opened,2.568329,,Opened,2.58941,
17.4177,Opened,2.590615,,Opened,2.617904,
17.432,Opened,2.590249,,Opened,2.630452,
17.4466,Opened,2.572804,,Opened,2.603307,
17.461,Opened,2.594242,,Opened,2.631526,
17.4751,Opened,2.591349,,Opened,2.628148,
17.4897,Opened,2.601907,,Opened,2.63959,
17.5036,Opened,2.607951,,Opened,2.64871,
17.5179,Opened,2.600672,,Opened,2.629237,
