Application Time,Eye State left,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Eye State right,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error
21.39,Opened,2.651714,,Opened,2.675234,
21.4048,Opened,2.652133,,Opened,2.673455,
21.4192,Opened,2.658178,,Opened,2.709684,
21.433,Opened,2.645284,,Opened,2.659096,
21.447,Opened,2.662035,,Opened,2.675974,
21.4611,Opened,2.664785,,Opened,2.697855,
21.4752,Opened,2.648062,,Opened,2.673429,
21.4896,Opened,2.646168,,Opened,2.671301,
21.5037,Opened,2.632499,,Opened,2.66117,
21.518,Opened,2.64926,,Opened,2.687203,
21.5323,Opened,2.661439,,Opened,2.686056,
21.5466,Opened,2.673134,,Opened,2.69824,
21.5611,Opened,2.644482,,Opened,2.686708,
21.5752,Opened,2.668436,,Opened,2.698866,
21.5895,Opened,2.646037,,Opened,2.688589,
21.604,Opened,2.657055,,Opened,2.68175,
21.6185,Opened,2.641668,,Opened,2.673112,
21.6327,Opened,2.650952,,Opened,2.686479,
21.6467,Opened,2.652346,,Opened,2.678019,
21.661,Opened,2.656704,,Opened,2.68655,
21.6754,Opened,2.676407,,Opened,2.706489,
21.6901,Opened,2.682132,,Opened,2.728024,
21.7044,Opened,2.654091,,Opened,2.693523,
21.7187,Opened,2.637277,,Opened,2.669485,
21.7331,Opened,2.675655,,Opened,2.703165,
21.7476,Opened,2.67235,,Opened,2.71923,
21.762,Opened,2.67678,,Opened,2.69208,
21.7764,Opened,2.646714,,Opened,2.671201,
21.7907,Opened,2.655298,,Opened,2.698216,
21.8051,Opened,2.655702,,Opened,2.691515,
21.819,Opened,2.665777,,Opened,2.70115,
21.8335,Opened,2.662225,,Opened,2.698877,
21.848,Opened,2.666572,,Opened,2.69535,
21.8625,Opened,2.652214,,Opened,2.663876,
21.8768,Opened,2.673676,,Opened,2.709039,
21.8909,Opened,2.676067,,Opened,2.706805,
21.9053,Opened,2.682412,,Opened,2.706971,
21.9196,Opened,2.670657,,Opened,2.716717,
21.934,Opened,2.669187,,Opened,2.71472,
21.9485,Opened,2.683906,,Opened,2.731164,
21.9626,Opened,2.666919,,Opened,2.692154,
21.977,Opened,2.68481,,Opened,2.702346,
21.9913,Opened,2.657079,,Opened,2.688556,
22.0056,Opened,2.663507,,Opened,2.702149,
22.0199,Opened,2.687373,,Opened,2.723035,
22.0341,Opened,2.677355,,Opened,2.703739,
22.0484,Opened,2.66311,,Opened,2.691163,
22.0627,Opened,2.672836,,Opened,2.680917,
22.0768,Opened,2.700968,,Opened,2.744191,
22.091,Opened,2.665346,,Opened,2.707152,
22.105,Opened,2.686146,,Opened,2.716901,
22.1194,Opened,2.677415,,Opened,2.701659,
22.1338,Opened,2.68426,,Opened,2.690047,
22.1481,Opened,2.672463,,Opened,2.714443,
22.1624,Opened,2.674631,,Opened,2.693873,
22.1767,Opened,2.70513,,Opened,2.733774,
22.1907,Opened,2.672834,,Opened,2.68712,
22.2048,Opened,2.666261,,Opened,2.679016,
22.2191,Opened,2.693234,,Opened,2.715605,
22.2337,Opened,2.683074,,Opened,2.708184,
22.2479,Opened,2.680208,,Opened,2.700223,
22.2621,Opened,2.688839,,Opened,2.725124,
22.2763,Opened,2.668248,,Opened,2.698578,
22.2905,Opened,2.695672,,Opened,2.730156,
22.3047,Opened,2.660971,,Opened,2.668763,
22.3189,Opened,2.716438,,Opened,2.74311,
22.3332,Opened,2.676248,,Opened,2.713197,
22.3472,Opened,2.671303,,Opened,2.682849,
22.3616,Opened,2.682815,,Opened,2.708721,
22.3757,Opened,2.641692,,Opened,2.696957,
22.3896,Opened,2.665143,,Opened,2.695803,
22.404,Opened,2.668826,,Opened,2.698679,
22.4181,Opened,2.670257,,Opened,2.703406,
22.4323,Opened,2.657254,,Opened,2.687331,
22.4466,Opened,2.663116,,Opened,2.688454,
22.461,Opened,2.684167,,Opened,2.724421,
22.4755,Opened,2.692226,,Opened,2.702357,
22.4897,Opened,2.6821,,Opened,2.701004,
22.5041,Opened,2.665561,,Opened,2.70925,
22.5183,Opened,2.666891,,Opened,2.696582,
22.5328,Opened,2.664727,,Opened,2.709295,
22.5474,Opened,2.650355,,Opened,2.669647,
22.562,Opened,2.650272,,Opened,2.682946,
22.5762,Opened,2.65559,,Opened,2.694834,
22.5904,Opened,2.673186,,Opened,2.7056,
22.6053,Opened,2.66387,,Opened,2.706999,
22.6199,Opened,2.643566,,Opened,2.65027,
22.6342,Opened,2.649513,,Opened,2.665435,
22.6484,Opened,2.651397,,Opened,2.668139,
22.6628,Opened,2.657663,,Opened,2.687539,
22.6772,Opened,2.661687,,Opened,2.702972,
22.6916,Opened,2.649753,,Opened,2.680601,
22.7061,Opened,2.657464,,Opened,2.670168,
22.7205,Opened,2.658569,,Opened,2.667591,
22.7346,Opened,2.639415,,Opened,2.661563,
