Application Time,Eye State left,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Eye State right,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error
22.1316,Opened,2.636867,,Opened,2.654063,
22.1459,Opened,2.636689,,Opened,2.665433,
22.1601,Opened,2.654388,,Opened,2.696017,
22.1741,Opened,2.649158,,Opened,2.691332,
22.1883,Opened,2.672563,,Opened,2.693636,
22.2027,Opened,2.648679,,Opened,2.683538,
22.2168,Opened,2.62257,,Opened,2.660165,
22.2311,Opened,2.655317,,Opened,2.684586,
22.2453,Opened,2.646253,,Opened,2.674083,
22.2597,Opened,2.650097,,Opened,2.677264,
22.274,Opened,2.62446,,Opened,2.664674,
22.2887,Opened,2.666886,,Opened,2.690466,
22.3029,Opened,2.629523,,Opened,2.654927,
22.317,Opened,2.639232,,Opened,2.671327,
22.3309,Opened,2.646993,,Opened,2.6797,
22.3454,Opened,2.632814,,Opened,2.66199,
22.3602,Opened,2.632679,,Opened,2.654885,
22.3746,Opened,2.634284,,Opened,2.676241,
22.3889,Opened,2.635834,,Opened,2.664701,
22.4031,Opened,2.599165,,Opened,2.637022,
22.4174,Opened,2.63729,,Opened,2.659049,
22.4318,Opened,2.617568,,Opened,2.655171,
22.4458,Opened,2.627777,,Opened,2.666491,
22.4601,Opened,2.608273,,Opened,2.626335,
22.4745,Opened,2.633222,,Opened,2.646394,
22.4888,Opened,2.613929,,Opened,2.629408,
22.503,Opened,2.633174,,Opened,2.675966,
22.5175,Opened,2.657558,,Opened,2.678417,
22.5319,Opened,2.627112,,Opened,2.655899,
22.5465,Opened,2.642971,,Opened,2.664281,
22.5606,Opened,2.611021,,Opened,2.638307,
22.5753,Opened,2.642735,,Opened,2.677394,
22.5897,Opened,2.631341,,Opened,2.659454,
22.6037,Opened,2.617711,,Opened,2.638899,
22.6178,Opened,2.627075,,Opened,2.646907,
22.6321,Opened,2.630232,,Opened,2.653635,
22.646,Opened,2.646367,,Opened,2.684843,
22.6606,Opened,2.624503,,Opened,2.64718,
22.6753,Opened,2.616235,,Opened,2.648381,
22.6894,Opened,2.635749,,Opened,2.650908,
22.7037,Opened,2.637802,,Opened,2.665638,
22.7177,Opened,2.612215,,Opened,2.640018,
22.7326,Opened,2.610629,,Opened,2.66814,
22.7474,Opened,2.602772,,Opened,2.637649,
22.7616,Opened,2.609051,,Opened,2.643923,
22.7761,Opened,2.60376,,Opened,2.658317,
22.7903,Opened,2.647044,,Opened,2.676656,
22.8043,Opened,2.589799,,Opened,2.601882,
22.8183,Opened,2.589145,,Opened,2.62696,
22.8324,Opened,2.608424,,Opened,2.644051,
22.8468,Opened,2.595628,,Opened,2.608515,
22.8618,Opened,2.610267,,Opened,2.632571,
22.8763,Opened,2.595718,,Opened,2.621854,
22.8906,Opened,2.601679,,Opened,2.640313,
22.9049,Opened,2.596672,,Opened,2.626263,
22.9193,Opened,2.626033,,Opened,2.662425,
22.9338,Opened,2.601167,,Opened,2.652332,
22.9485,Opened,2.597897,,Opened,2.631218,
22.9626,Opened,2.577342,,Opened,2.618541,
22.9766,Opened,2.579928,,Opened,2.616796,
22.9908,Opened,2.577058,,Opened,2.631366,
23.0048,Opened,2.572686,,Opened,2.592554,
23.019,Opened,2.579598,,Opened,2.612472,
23.0331,Opened,2.590517,,Opened,2.636004,
23.0474,Opened,2.580755,,Opened,2.600488,
23.0618,Opened,2.562677,,Opened,2.590921,
23.0761,Opened,2.590602,,Opened,2.614534,
23.0904,Opened,2.565485,,Opened,2.579258,
23.1045,Opened,2.562755,,Opened,2.606602,
23.1185,Opened,2.568965,,Opened,2.596639,
23.1329,Opened,2.563449,,Opened,2.597776,
23.1472,Opened,2.555384,,Opened,2.579273,
23.1613,Opened,2.572288,,Opened,2.599331,
23.1754,Opened,2.554266,,Opened,2.565526,
23.1896,Opened,2.554933,,Opened,2.57776,
23.2042,Opened,2.53939,,Opened,2.577865,
23.2185,Opened,2.531357,,Opened,2.557487,
23.2333,Opened,2.572438,,Opened,2.594671,
23.2475,Opened,2.546137,,Opened,2.588882,
23.2616,Opened,2.563898,,Opened,2.596909,
23.2762,Opened,2.578122,,Opened,2.594604,
23.2905,Opened,2.548145,,Opened,2.590977,
23.305,Opened,2.537283,,Opened,2.568291,
23.3196,Opened,2.541615,,Opened,2.568505,
23.334,Opened,2.516411,,Opened,2.556171,
23.3486,Opened,2.514921,,Opened,2.528027,
23.3628,Opened,2.531638,,Opened,2.583893,
23.3768,Opened,2.540044,,Opened,2.556616,
23.3912,Opened,2.525456,,Opened,2.570571,
23.4052,Opened,2.513838,,Opened,2.545066,
23.4192,Opened,2.532154,,Opened,2.552031,
23.4332,Opened,2.508283,,Opened,2.555986,
23.4477,Opened,2.518151,,Opened,2.54839,
23.462,Opened,2.492474,,Opened,2.526507,
23.4762,Opened,2.523359,,Opened,2.547159,
23.4906,Opened,2.519551,,Opened,2.556939,
23.5048,Opened,2.484517,,Opened,2.505786,
23.519,Opened,2.513623,,Opened,2.52619,
23.5332,Opened,2.495481,,Opened,2.521936,
23.5473,Opened,2.486138,,Opened,2.51422,
23.5617,Opened,2.488513,,Opened,2.51629,
23.5762,Opened,2.48432,,Opened,2.513287,
23.5904,Opened,2.507179,,Opened,2.541814,
23.6047,Opened,2.461918,,Opened,2.499083,
23.6189,Opened,2.492019,,Opened,2.521284,
23.6332,Opened,2.46807,,Opened,2.502403,
23.6474,Opened,2.485445,,Opened,2.511395,
23.6617,Opened,2.477055,,Opened,2.498097,
23.6761,Opened,2.486106,,Opened,2.508944,
23.6905,Opened,2.456301,,Opened,2.48301,
23.7048,Opened,2.474526,,Opened,2.51707,
23.7193,Opened,2.475396,,Opened,2.523958,
23.7336,Opened,2.468579,,Opened,2.510805,
23.7479,Opened,2.47425,,Opened,2.490602,
23.7625,Opened,2.442127,,Opened,2.476356,
23.7772,Opened,2.45688,,Opened,2.493833,
23.7916,Opened,2.443011,,Opened,2.465593,
23.8059,Opened,2.459992,,Opened,2.49668,
23.8202,Opened,2.467397,,Opened,2.495322,
23.8345,Opened,2.447553,,Opened,2.467304,
23.8484,Opened,2.444502,,Opened,2.485653,
23.8626,Opened,2.448213,,Opened,2.470952,
23.8766,Opened,2.445658,,Opened,2.483984,
23.8908,Opened,2.45949,,Opened,2.484277,
23.9055,Opened,2.450508,,Opened,2.458734,
23.9198,Opened,2.434893,,Opened,2.453908,
23.9343,Opened,2.430259,,Opened,2.468736,
23.9486,Opened,2.416663,,Opened,2.463836,
23.9629,Opened,2.426202,,Opened,2.460377,
23.9771,Opened,2.443479,,Opened,2.466454,
23.9915,Opened,2.453477,,Opened,2.491987,
24.0057,Opened,2.417796,,Opened,2.460106,
24.0199,Opened,2.427418,,Opened,2.451667,
24.0344,Opened,2.428536,,Opened,2.45734,
24.0488,Opened,2.429669,,Opened,2.465696,
24.0628,Opened,2.392377,,Opened,2.43022,
24.0773,Opened,2.384724,,Opened,2.417655,
24.0912,Opened,2.396582,,Opened,2.425069,
24.1053,Opened,2.399202,,Opened,2.437509,
24.1198,Opened,2.411116,,Opened,2.444812,
24.134,Opened,2.402012,,Opened,2.434869,
24.1477,Opened,2.386201,,Opened,2.418848,
24.1618,Opened,2.408752,,Opened,2.450461,
24.1762,Opened,2.40694,,Opened,2.444488,
24.1906,Opened,2.401574,,Opened,2.429041,
24.2046,Opened,2.38453,,Opened,2.412542,
24.2192,Opened,2.395092,,Opened,2.420893,
24.2335,Opened,2.399533,,Opened,2.446292,
24.2478,Opened,2.370074,,Opened,2.393972,
24.262,Opened,2.385052,,Opened,2.423069,
24.2764,Opened,2.39105,,Opened,2.417103,
24.2907,Opened,2.376681,,Opened,2.424978,
24.305,Opened,2.375813,,Opened,2.391262,
24.3193,Opened,2.368799,,Opened,2.398635,
24.3334,Opened,2.370726,,Opened,2.390264,
24.3476,Opened,2.365068,,Opened,2.405176,
24.3623,Opened,2.374269,,Opened,2.413249,
24.3765,Opened,2.376975,,Opened,2.407177,
24.3909,Opened,2.370845,,Opened,2.388098,
24.4052,Opened,2.368199,,Opened,2.412009,
24.4194,Opened,2.368279,,Opened,2.390087,
24.4339,Opened,2.367143,,Opened,2.383292,
24.4478,Opened,2.351573,,Opened,2.385324,
24.4622,Opened,2.351939,,Opened,2.378618,
24.4761,Opened,2.361915,,Opened,2.399533,
24.4903,Opened,2.353591,,Opened,2.389025,
24.5044,Opened,2.359288,,Opened,2.388121,
24.5188,Opened,2.331522,,Opened,2.359118,
24.5332,Opened,2.357154,,Opened,2.377773,
24.5472,Opened,2.35855,,Opened,2.386068,
24.5614,Opened,2.345377,,Opened,2.351415,
24.5757,Opened,2.3636,,Opened,2.387315,
24.5901,Opened,2.335997,,Opened,2.354809,
24.6044,Opened,2.35705,,Opened,2.356786,
24.6185,Opened,2.36273,,Opened,2.390615,
24.6329,Opened,2.336025,,Opened,2.351905,
24.6471,Opened,2.358045,,Opened,2.400822,
24.6616,Opened,2.368534,,Opened,2.405258,
24.6757,Opened,2.316772,,Opened,2.339449,
24.6899,Opened,2.346205,,Opened,2.369468,
24.7043,Opened,2.340124,,Opened,2.372166,
24.7185,Opened,2.320378,,Opened,2.337312,
24.7333,Opened,2.3206,,Opened,2.359684,
24.7475,Opened,2.327923,,Opened,2.343634,
24.762,Opened,2.335467,,Opened,2.3676,
24.7763,Opened,2.321414,,Opened,2.359054,
24.7903,Opened,2.336276,,Opened,2.350352,
24.8046,Opened,2.350968,,Opened,2.396724,
24.8187,Opened,2.326063,,Opened,2.349069,
24.8327,Opened,2.324217,,Opened,2.372132,
24.8473,Opened,2.336276,,Opened,2.381854,
24.8615,Opened,2.339914,,Opened,2.369918,
24.8757,Opened,2.316326,,Opened,2.356066,
24.89,Opened,2.336821,,Opened,2.360551,
24.9039,Opened,2.337525,,Opened,2.374494,
24.9182,Opened,2.348363,,Opened,2.376957,
24.9323,Opened,2.351337,,Opened,2.382197,
24.9467,Opened,2.320716,,Opened,2.344478,
24.9612,Opened,2.3084,,Opened,2.340022,
24.9754,Opened,2.36033,,Opened,2.392309,
24.9895,Opened,2.309304,,Opened,2.326723,
25.0039,Opened,2.337269,,Opened,2.364724,
25.0185,Opened,2.332211,,Opened,2.365908,
25.0331,Opened,2.319485,,Opened,2.352636,
25.0474,Opened,2.321406,,Opened,2.368685,
25.0613,Opened,2.30131,,Opened,2.3365,
25.0755,Opened,2.316446,,Opened,2.34057,
25.0896,Opened,2.329641,,Opened,2.362285,
25.1041,Opened,2.319766,,Opened,2.342195,
25.1182,Opened,2.325819,,Opened,2.346925,
25.1323,Opened,2.306562,,Opened,2.340144,
25.1469,Opened,2.323918,,Opened,2.356443,
25.1611,Opened,2.318671,,Opened,2.353665,
25.1755,Opened,2.313879,,Opened,2.342485,
25.1896,Opened,2.321359,,Opened,2.349588,
25.2045,Opened,2.31635,,Opened,2.345506,
25.2187,Opened,2.325609,,Opened,2.365904,
25.2329,Opened,2.350194,,Opened,2.364511,
25.2473,Opened,2.314092,,Opened,2.334832,
25.2616,Opened,2.322465,,Opened,2.332923,
25.2758,Opened,2.317131,,Opened,2.338691,
25.2901,Opened,2.325933,,Opened,2.359502,
25.3046,Opened,2.321974,,Opened,2.358687,
25.3191,Opened,2.312823,,Opened,2.342581,
25.3334,Opened,2.325022,,Opened,2.359519,
25.3477,Opened,2.306966,,Opened,2.349157,
25.3624,Opened,2.315522,,Opened,2.342935,
25.377,Opened,2.323773,,Opened,2.364268,
25.3915,Opened,2.323205,,Opened,2.361257,
25.4055,Opened,2.353856,,Opened,2.386136,
25.4197,Opened,2.346005,,Opened,2.37484,
25.4339,Opened,2.32267,,Opened,2.347505,
25.4481,Opened,2.337886,,Opened,2.37016,
25.4621,Opened,2.32585,,Opened,2.359362,
25.4763,Opened,2.340117,,Opened,2.384904,
25.4906,Opened,2.327073,,Opened,2.367573,
25.5047,Opened,2.324732,,Opened,2.355766,
25.5189,Opened,2.340573,,Opened,2.371124,
25.5331,Opened,2.321484,,Opened,2.365317,
25.5476,Opened,2.322269,,Opened,2.334636,
25.5615,Opened,2.325284,,Opened,2.360214,
25.5759,Opened,2.343111,,Opened,2.3733,
25.5901,Opened,2.334277,,Opened,2.364606,
25.6044,Opened,2.357746,,Opened,2.39859,
25.6186,Opened,2.351579,,Opened,2.373579,
25.6329,Opened,2.336853,,Opened,2.367657,
25.6473,Opened,2.34718,,Opened,2.3937,
25.6617,Opened,2.342235,,Opened,2.352524,
25.6756,Opened,2.347357,,Opened,2.378218,
25.6902,Opened,2.338362,,Opened,2.362265,
25.7043,Opened,2.345921,,Opened,2.367191,
25.7189,Opened,2.36604,,Opened,2.391533,
25.7332,Opened,2.323482,,Opened,2.360243,
25.7476,Opened,2.342451,,Opened,2.382554,
25.7618,Opened,2.333669,,Opened,2.357433,
25.776,Opened,2.346773,,Opened,2.362381,
25.7908,Opened,2.387585,,Opened,2.424242,
25.8053,Opened,2.367656,,Opened,2.387046,
25.8198,Opened,2.340133,,Opened,2.372338,
25.8342,Opened,2.378505,,Opened,2.408888,
25.8488,Opened,2.346808,,Opened,2.376184,
25.8631,Opened,2.334492,,Opened,2.344548,
25.8771,Opened,2.361773,,Opened,2.413073,
25.8915,Opened,2.362313,,Opened,2.386699,
25.9058,Opened,2.37237,,Opened,2.397514,
25.9201,Opened,2.364092,,Opened,2.390466,
25.9343,Opened,2.379807,,Opened,2.412352,
25.9482,Opened,2.389998,,Opened,2.414905,
25.9623,Opened,2.381884,,Opened,2.412581,
25.9768,Opened,2.395441,,Opened,2.405255,
25.9912,Opened,2.378183,,Opened,2.411048,
26.0055,Opened,2.400794,,Opened,2.435357,
26.0198,Opened,2.390548,,Opened,2.412852,
26.034,Opened,2.379282,,Opened,2.417171,
26.0485,Opened,2.384097,,Opened,2.412226,
26.0625,Opened,2.37494,,Opened,2.406094,
26.0771,Opened,2.385816,,Opened,2.428369,
26.0918,Opened,2.394094,,Opened,2.426103,
26.1061,Opened,2.403854,,Opened,2.435635,
26.1202,Opened,2.406124,,Opened,2.425296,
26.1348,Opened,2.41498,,Opened,2.461347,
26.149,Opened,2.410562,,Opened,2.444784,
26.1632,Opened,2.404794,,Opened,2.43966,
26.1776,Opened,2.390153,,Opened,2.414966,
26.192,Opened,2.41514,,Opened,2.446673,
26.2066,Opened,2.419762,,Opened,2.449615,
26.2209,Opened,2.416255,,Opened,2.450468,
26.2355,Opened,2.411855,,Opened,2.439558,
26.25,Opened,2.423426,,Opened,2.449484,
26.2642,Opened,2.428656,,Opened,2.459676,
26.2785,Opened,2.417238,,Opened,2.445364,
26.2931,Opened,2.43086,,Opened,2.457993,
26.3075,Opened,2.401446,,Opened,2.420934,
26.3218,Opened,2.441441,,Opened,2.48718,
26.336,Opened,2.421487,,Opened,2.469194,
26.3501,Opened,2.452252,,Opened,2.487362,
26.3641,Opened,2.425445,,Opened,2.448875,
26.3786,Opened,2.443068,,Opened,2.478519,
26.3927,Opened,2.431691,,Opened,2.459205,
26.4069,Opened,2.441833,,Opened,2.463483,
26.421,Opened,2.450538,,Opened,2.506498,
26.4354,Opened,2.432021,,Opened,2.459957,
26.4497,Opened,2.469915,,Opened,2.498201,
26.4641,Opened,2.449209,,Opened,2.472989,
26.4784,Opened,2.471127,,Opened,2.482239,
26.4926,Opened,2.441644,,Opened,2.472389,
26.507,Opened,2.471609,,Opened,2.507914,
26.5217,Opened,2.443775,,Opened,2.465077,
26.5357,Opened,2.460754,,Opened,2.486207,
26.5501,Opened,2.446536,,Opened,2.478317,
26.5645,Opened,2.47057,,Opened,2.489019,
26.5783,Opened,2.46196,,Opened,2.487183,
26.5925,Opened,2.473054,,Opened,2.506023,
26.6075,Opened,2.474362,,Opened,2.510958,
26.6218,Opened,2.490147,,Opened,2.515741,
26.636,Opened,2.482942,,Opened,2.513423,
26.6506,Opened,2.480164,,Opened,2.505945,
26.6653,Opened,2.474359,,Opened,2.511468,
26.6796,Opened,2.490716,,Opened,2.519952,
26.6939,Opened,2.512377,,Opened,2.5478,
26.7084,Opened,2.476437,,Opened,2.511112,
26.7228,Opened,2.49069,,Opened,2.508164,
26.7371,Opened,2.521399,,Opened,2.557278,
26.7511,Opened,2.499974,,Opened,2.531047,
26.7656,Opened,2.494107,,Opened,2.519009,
26.7802,Opened,2.50755,,Opened,2.535838,
26.7944,Opened,2.500039,,Opened,2.541526,
26.8082,Opened,2.522172,,Opened,2.568435,
26.8224,Opened,2.508057,,Opened,2.558161,
26.8364,Opened,2.522927,,Opened,2.547217,
26.8507,Opened,2.494134,,Opened,2.542967,
26.8647,Opened,2.525407,,Opened,2.563444,
26.8791,Opened,2.541238,,Opened,2.587929,
26.8934,Opened,2.502504,,Opened,2.536808,
26.9079,Opened,2.520083,,Opened,2.530031,
26.9223,Opened,2.550508,,Opened,2.572033,
26.9363,Opened,2.534415,,Opened,2.576527,
26.9508,Opened,2.547634,,Opened,2.560005,
26.965,Opened,2.537438,,Opened,2.572534,
26.9791,Opened,2.554224,,Opened,2.606565,
26.9933,Opened,2.534531,,Opened,2.564517,
27.0073,Opened,2.525724,,Opened,2.555316,
27.0217,Opened,2.541416,,Opened,2.559915,
27.0361,Opened,2.538246,,Opened,2.563125,
27.05,Opened,2.538237,,Opened,2.569962,
27.0641,Opened,2.560816,,Opened,2.583521,
27.0782,Opened,2.542254,,Opened,2.563098,
27.0928,Opened,2.555241,,Opened,2.595925,
27.1071,Opened,2.555081,,Opened,2.580398,
27.1215,Opened,2.561777,,Opened,2.607359,
27.1361,Opened,2.539026,,Opened,2.566661,
27.1502,Opened,2.567025,,Opened,2.592186,
27.1644,Opened,2.556317,,Opened,2.591482,
27.1789,Opened,2.564961,,Opened,2.595271,
27.1933,Opened,2.580187,,Opened,2.610023,
27.2075,Opened,2.580636,,Opened,2.612749,
27.2219,Opened,2.570125,,Opened,2.592801,
27.2361,Opened,2.558214,,Opened,2.596096,
27.2501,Opened,2.555828,,Opened,2.569655,
27.2642,Opened,2.570625,,Opened,2.610094,
27.2785,Opened,2.575578,,Opened,2.610908,
27.293,Opened,2.561432,,Opened,2.578972,
27.3072,Opened,2.565196,,Opened,2.588792,
27.3215,Opened,2.59462,,Opened,2.627707,
27.3359,Opened,2.575131,,Opened,2.604273,
27.3499,Opened,2.592698,,Opened,2.620518,
27.3641,Opened,2.591737,,Opened,2.62771,
27.3782,Opened,2.610215,,Opened,2.649875,
27.3924,Opened,2.598115,,Opened,2.619824,
27.4066,Opened,2.603113,,Opened,2.63638,
27.421,Opened,2.607006,,Opened,2.631787,
27.4353,Opened,2.574798,,Opened,2.595963,
27.4494,Opened,2.598704,,Opened,2.649165,
27.4639,Opened,2.595171,,Opened,2.614042,
27.4779,Opened,2.59936,,Opened,2.644742,
27.4919,Opened,2.623756,,Opened,2.656491,
27.506,Opened,2.596564,,Opened,2.627951,
27.5203,Opened,2.595139,,Opened,2.622324,
27.534,Opened,2.587949,,Opened,2.636414,
27.5485,Opened,2.60152,,Opened,2.640411,
27.5629,Opened,2.581781,,Opened,2.599552,
27.5777,Opened,2.607922,,Opened,2.649078,
27.5921,Opened,2.621885,,Opened,2.661249,
27.6065,Opened,2.626046,,Opened,2.674081,
27.6208,Opened,2.619532,,Opened,2.647494,
27.6354,Opened,2.623038,,Opened,2.634387,
27.6497,Opened,2.61927,,Opened,2.645226,
27.6641,Opened,2.623699,,Opened,2.636182,
27.6784,Opened,2.609573,,Opened,2.645492,
27.6926,Opened,2.622015,,Opened,2.663795,
27.7066,Opened,2.615021,,Opened,2.624311,
27.7207,Opened,2.635775,,Opened,2.664334,
27.7351,Opened,2.632529,,Opened,2.655723,
27.7492,Opened,2.624794,,Opened,2.652026,
27.7634,Opened,2.649903,,Opened,2.673883,
27.7776,Opened,2.61581,,Opened,2.650683,
27.7921,Opened,2.605112,,Opened,2.660998,
27.8068,Opened,2.630219,,Opened,2.663298,
27.8212,Opened,2.618897,,Opened,2.652583,
27.8355,Opened,2.618741,,Opened,2.644138,
27.8503,Opened,2.637756,,Opened,2.675378,
27.8647,Opened,2.638907,,Opened,2.649304,
27.8792,Opened,2.652981,,Opened,2.680733,
27.8934,Opened,2.625515,,Opened,2.67136,
27.9078,Opened,2.634179,,Opened,2.674911,
27.9221,Opened,2.618953,,Opened,2.655102,
27.9367,Opened,2.622663,,Opened,2.654723,
27.951,Opened,2.627576,,Opened,2.659518,
27.9656,Opened,2.641523,,Opened,2.666308,
27.9801,Opened,2.657977,,Opened,2.692794,
27.9943,Opened,2.645016,,Opened,2.657508,
28.0086,Opened,2.605852,,Opened,2.637168,
28.0232,Opened,2.646993,,Opened,2.671703,
28.0376,Opened,2.644319,,Opened,2.672715,
28.0514,Opened,2.634465,,Opened,2.66006,
28.0659,Opened,2.639327,,Opened,2.664395,
28.0806,Opened,2.617345,,Opened,2.660123,
28.0951,Opened,2.640065,,Opened,2.67337,
28.1094,Opened,2.641831,,Opened,2.643618,
28.1238,Opened,2.638231,,Opened,2.656942,
28.1384,Opened,2.6424,,Opened,2.676882,
28.1525,Opened,2.643224,,Opened,2.690146,
28.167,Opened,2.630175,,Opened,2.674461,
28.181,Opened,2.619549,,Opened,2.655746,
28.1951,Opened,2.622532,,Opened,2.660279,
28.2094,Opened,2.629322,,Opened,2.654026,
28.2239,Opened,2.656529,,Opened,2.693812,
28.2385,Opened,2.603603,,Opened,2.615181,
28.2529,Opened,2.613156,,Opened,2.648627,
28.267,Opened,2.636064,,Opened,2.665156,
28.2812,Opened,2.617318,,Opened,2.655975,
28.2956,Opened,2.640179,,Opened,2.665503,
28.3097,Opened,2.631626,,Opened,2.664237,
28.3238,Opened,2.64811,,Opened,2.67551,
28.3377,Opened,2.635264,,Opened,2.674436,
28.3522,Opened,2.636411,,Opened,2.64603,
28.3664,Opened,2.632801,,Opened,2.662543,
28.3807,Opened,2.625474,,Opened,2.644311,
28.3947,Opened,2.635079,,Opened,2.676788,
28.4087,Opened,2.624906,,Opened,2.663181,
28.423,Opened,2.625247,,Opened,2.657778,
28.4374,Opened,2.639744,,Opened,2.680364,
28.4514,Opened,2.636222,,Opened,2.671987,
28.4656,Opened,2.604837,,Opened,2.61335,
28.4802,Opened,2.641848,,Opened,2.677342,
28.4943,Opened,2.62895,,Opened,2.651713,
28.5084,Opened,2.613035,,Opened,2.643818,
28.5224,Opened,2.631016,,Opened,2.651885,
28.5366,Opened,2.623446,,Opened,2.654988,
28.551,Opened,2.6095,,Opened,2.650266,
28.5651,Opened,2.631423,,Opened,2.660391,
28.5791,Opened,2.619071,,Opened,2.648977,
28.5933,Opened,2.625315,,Opened,2.645305,
28.6076,Opened,2.644867,,Opened,2.691484,
28.6218,Opened,2.623365,,Opened,2.636874,
28.6366,Opened,2.624634,,Opened,2.649503,
28.651,Opened,2.598233,,Opened,2.624325,
28.665,Opened,2.614549,,Opened,2.628796,
28.6791,Opened,2.610013,,Opened,2.64836,
28.6934,Opened,2.605371,,Opened,2.641137,
28.7077,Opened,2.616036,,Opened,2.63116,
28.7217,Opened,2.598005,,Opened,2.632234,
28.7359,Opened,2.607513,,Opened,2.644704,
28.7504,Opened,2.603038,,Opened,2.63245,
28.7647,Opened,2.598896,,Opened,2.643318,
28.7794,Opened,2.610982,,Opened,2.641097,
28.7938,Opened,2.5915,,Opened,2.622004,
28.8081,Opened,2.618711,,Opened,2.653319,
28.8225,Opened,2.602328,,Opened,2.633958,
28.8366,Opened,2.589856,,Opened,2.629965,
28.851,Opened,2.576491,,Opened,2.607349,
