Application Time,Eye State left,Pupil Radius (millimeters) left,Pupil Radius (millimeters) left error,Eye State right,Pupil Radius (millimeters) right,Pupil Radius (millimeters) right error
24.86,Opened,2.729126,,Opened,2.741449,
24.8739,Opened,2.707159,,Opened,2.744702,
24.8883,Opened,2.718564,,Opened,2.763526,
24.9025,Opened,2.722213,,Opened,2.760078,
24.9169,Opened,2.71068,,Opened,2.754252,
24.9313,Opened,2.716686,,Opened,2.73521,
24.9456,Opened,2.714036,,Opened,2.744036,
24.9599,Opened,2.720745,,Opened,2.752964,
24.9746,Opened,2.715691,,Opened,2.734618,
24.9889,Opened,2.72042,,Opened,2.759111,
25.0031,Opened,2.714766,,Opened,2.740847,
25.0176,Opened,2.741246,,Opened,2.779788,
25.0316,Opened,2.726361,,Opened,2.762711,
25.0461,Opened,2.70429,,Opened,2.724942,
25.0602,Opened,2.734572,,Opened,2.765576,
25.0745,Opened,2.702768,,Opened,2.727441,
25.0891,Opened,2.744981,,Opened,2.776659,
25.1031,Opened,2.733289,,Opened,2.76535,
25.1172,Opened,2.71664,,Opened,2.729583,
25.1316,Opened,2.744894,,Opened,2.788025,
25.1457,Opened,2.726818,,Opened,2.769711,
25.1598,Opened,2.758588,,Opened,2.774325,
25.174,Opened,2.755341,,Opened,2.786647,
25.1886,Opened,2.75173,,Opened,2.789043,
25.2029,Opened,2.742597,,Opened,2.772895,
25.2173,Opened,2.749206,,Opened,2.76807,
25.2316,Opened,2.73065,,Opened,2.753718,
25.2463,Opened,2.763186,,Opened,2.803366,
25.2602,Opened,2.755512,,Opened,2.783517,
25.2747,Opened,2.724651,,Opened,2.757971,
25.2885,Opened,2.736353,,Opened,2.755519,
25.3029,Opened,2.735685,,Opened,2.757967,
25.317,Opened,2.742166,,Opened,2.762939,
25.3313,Opened,2.765059,,Opened,2.794899,
25.3454,Opened,2.754341,,Opened,2.797415,
25.3596,Opened,2.749334,,Opened,2.791036,
25.3739,Opened,2.75703,,Opened,2.795004,
25.3882,Opened,2.754385,,Opened,2.772422,
25.4024,Opened,2.770808,,Opened,2.810058,
25.417,Opened,2.773001,,Opened,2.79767,
25.4314,Opened,2.778178,,Opened,2.81637,
25.4455,Opened,2.761449,,Opened,2.80416,
25.46,Opened,2.739928,,Opened,2.757867,
25.4745,Opened,2.742459,,Opened,2.772068,
25.489,Opened,2.744531,,Opened,2.763556,
25.504,Opened,2.755376,,Opened,2.788958,
25.5182,Opened,2.775695,,Opened,2.819653,
25.5322,Opened,2.774073,,Opened,2.796544,
25.5465,Opened,2.75792,,Opened,2.802575,
25.5604,Opened,2.77084,,Opened,2.787825,
25.5748,Opened,2.761054,,Opened,2.798306,
25.5891,Opened,2.780095,,Opened,2.815183,
25.6031,Opened,2.806957,,Opened,2.842935,
25.6175,Opened,2.759668,,Opened,2.80042,
25.6319,Opened,2.758471,,Opened,2.803504,
25.6463,Opened,2.756252,,Opened,2.777434,
25.6608,Opened,2.751975,,Opened,2.781334,
25.6751,Opened,2.74275,,Opened,2.769793,
25.6895,Opened,2.752126,,Opened,2.775195,
25.7036,Opened,2.770738,,Opened,2.805021,
25.718,Opened,2.76889,,Opened,2.788676,
25.7324,Opened,2.749355,,Opened,2.784947,
25.7469,Opened,2.767291,,Opened,2.799858,
25.7613,Opened,2.746878,,Opened,2.779362,
25.7759,Opened,2.744227,,Opened,2.749851,
25.7904,Opened,2.763057,,Opened,2.786455,
25.8049,Opened,2.78133,,Opened,2.806894,
25.8191,Opened,2.768628,,Opened,2.782251,
25.8333,Opened,2.747323,,Opened,2.784257,
25.8475,Opened,2.763535,,Opened,2.796448,
25.8617,Opened,2.757451,,Opened,2.771115,
25.8759,Opened,2.771319,,Opened,2.799889,
25.8901,Opened,2.762407,,Opened,2.798411,
25.9042,Opened,2.744945,,Opened,2.76816,
25.9188,Opened,2.768541,,Opened,2.806914,
25.9325,Opened,2.780176,,Opened,2.815354,
25.947,Opened,2.75538,,Opened,2.78122,
